_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Last_I_act_m[2:0,0]<2:3,11>	%Last_I_act_m[2:1,0]	%Last_I_act_m[2:2,0]	%Last_I_act_m[2:0,1]	%Last_I_act_m[2:1,1]	%Last_I_act_m[2:2,1]	%Last_I_act_m[2:0,2]	%Last_I_act_m[2:1,2]	%Last_I_act_m[2:2,2]	%Last_I_act_m[2:0,3]	%Last_I_act_m[2:1,3]	%Last_I_act_m[2:2,3]	%Last_I_act_m[2:0,4]	%Last_I_act_m[2:1,4]	%Last_I_act_m[2:2,4]	%Last_I_act_m[2:0,5]	%Last_I_act_m[2:1,5]	%Last_I_act_m[2:2,5]	%Last_I_act_m[2:0,6]	%Last_I_act_m[2:1,6]	%Last_I_act_m[2:2,6]	%Last_I_act_m[2:0,7]	%Last_I_act_m[2:1,7]	%Last_I_act_m[2:2,7]	%Last_I_act_m[2:0,8]	%Last_I_act_m[2:1,8]	%Last_I_act_m[2:2,8]	%Last_I_act_m[2:0,9]	%Last_I_act_m[2:1,9]	%Last_I_act_m[2:2,9]	%Last_I_act_m[2:0,10]	%Last_I_act_m[2:1,10]	%Last_I_act_m[2:2,10]
_D:	0	0	232	"K_L"	""	2	50	0.61285	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924692	0	0.0368265	0	0.800296	0.779888	0.925741	0.909032	0.710835	0	0.638598	0.000470151	0.812387	0.952467	0.927592	0	0	0.000212451	1.40331e-13	0	0.0366452	0.934812	0.929259	0	0.833274	4.53794e-10	0	0.954516	0	0.957229	0.763018	0.954064	0	0.92234	0.910611	2.21919e-05	0	0.681329	7.50475e-09	0.928846	0.219345	0	0.860346	0.00267723	0.755265	0	3.58482e-13	0	0	0.946542	0.755149	0	1.08683e-09	0.523285	0	0	0	0.93261	0	0.827251	0.953605	0.952591	0.901466	0.946747	0	0.700236	0.0108396	0.592484	0.954706	1.37812e-11	0.616168	0.932355	0.827198	0.880335	0	0.944391	0	0	0.842738	0.950732	0.774115	0.954884	0	0	0	0.799359	4.25515e-10	0	0.0985318	0	0.929573	0	0.936902	0	0.65967	0.783752	0	0.873574	0	0.686356	0.168274	0.433443	0.030597	0.00517794	0.249878	0.278588	0.00792397	0.025555	0.153602	0.333312	0.314991	0.837011	0.291411	0.327991	0.0847122	0.237035	0.237468	0.137321	0.266255	0.44748	0.27573	0.141558	0.230631	0.195333	0.236496	0.00169762	0.305039	0.368065	0.248615	0.049536	0.218177	0.552386	0.554725	0	0.988788	0.989375	0	0.98928	0	0.988866	0	0	0	0	0	0	0.988788	0.990103	0	0	0.987104	0	0.989189	0.989479	0.988176	0.987786	0	0.989155	0	0	0.987931	0.989793	0	0	0	0
_D:	0	0	233	"L_AA"	""	2	50	0.82913	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.915576	0.00098636	0.00645743	0.440305	0.170606	0	0.71263	0.744726	3.02428e-11	0.887082	0.948741	3.62289e-09	0.803996	0.940428	0.936762	0.90996	2.81075e-09	0	0	0.901048	1.35405e-09	0.00401271	0	0.928131	0	0.933348	0.760522	9.12725e-06	2.0203e-05	0.951454	0.925822	0.199725	0	0.954733	1.53267e-05	5.04852e-05	0.929244	0.946983	0	0.221692	0.706946	0	0.907652	0	0.872916	0.0117045	4.40841e-07	0.951082	0.953218	0	0.884738	0	0.933801	0.705094	0	0.955098	0.925244	0.00103199	0.926466	0	0	0	0.85853	0.833533	0.955021	0	0.929351	0.924933	0	0.952379	0.896533	0	0.847958	0	0	0.949892	0.00707452	0	0.851027	0.94178	0	0	0	0.0702271	0.0224038	0	0.825923	0.000965586	0.879864	0.459547	0.945693	0.791066	0	0.817707	0.954085	8.16882e-10	0.0475233	0	0	0.356926	0.0580534	0.273584	0.155599	0.171824	0.0307913	0.693948	0.210035	0.189929	0.335458	0.15616	0.256202	0.171678	0.182718	0.0460575	0.16958	0.16851	0.495698	0.182127	0.225633	0.188525	0.194656	0.191638	0.173127	0.194146	0.154826	0.410453	0.172818	0.481349	0.18271	0.320372	0.00301604	0.181842	0.991935	0	0	0	0	0	0	0	0.992432	0	0.991899	0	0	0.992534	0.992644	0	0.992229	0	0.991408	0	0	0	0.991194	0	0	0	0	0	0	0.992022	0.992557	0	0
_D:	0	0	234	"AA_BB"	""	2	50	1.29136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.78309	0.103091	0.896007	0	0	0.844417	0.923894	1.38032e-09	0.89423	0.910916	0.873421	0	0.934725	0.807579	0.941899	0	0	1.5507e-09	0.797202	0.893254	0	0.949488	0.655853	0	0	0	0	0	0.948588	0.00102423	0.866962	0.912104	0.929493	0.174837	0	0.92995	0	6.70127e-10	0	0.952847	0	0	0.911305	1.9355e-10	1.5279e-10	0.837552	0.886561	0.956354	0	0.941714	0	0.721956	0	0.00279076	0.895726	0	0	0.800949	0	0	0.759981	2.08029e-09	0.868222	0.922276	0.906639	0.928807	5.43392e-10	0.94621	0.932404	0.850377	0	0.871425	0.953244	4.23173e-09	0.953134	0	0.907235	0	5.12187e-12	0	0.847903	0	5.60479e-05	0.926893	0.921167	0	0	0	0.803851	0.941882	0.761482	0.890801	1.66243e-09	0.0149343	0.93759	0.941338	0	0.00146012	0.945483	0.0969379	0.115138	0.0176466	0.574534	0.0941333	0.339113	0.0597691	0.36735	0.290167	0.512152	0.043482	0.404771	0.152086	0.0301659	0.456759	0.207076	0.0413271	0.1916	0.255037	0.240622	0.0739481	0.00906329	0.272006	0.0934644	0.116261	0.615036	0.566303	0.758071	0.154906	0.357226	0.0340977	0.0544492	0.438812	0	0	0	0	0.985326	0	0	0	0.989116	0.990165	0.98733	0.988543	0.990359	0	0	0	0	0	0	0	3.75029e-15	0	0	0.989263	0.989653	0	0.985172	0.987983	0	0	0	0	0.990822
_D:	0	0	235	"BB_T"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.955108	0.905739	0.922505	0.951087	0	0.429872	0.947361	0.930462	0.913242	0	0	0.866002	0.954739	0.000384978	5.98355e-09	0	0	0.947498	0.926833	2.1407e-12	0.52978	0	0	0.926331	3.29542e-09	0	0.820026	0.954574	3.64886e-09	0	3.00536e-08	0.9522	0	0.880941	0.0375891	2.57669e-10	0.911551	2.21575e-09	0.000346409	0	0.80184	0.0947397	0.939523	0	0.945764	0.83253	0.938741	0.923853	0	0	0.955723	0	0.0565097	5.59063e-11	0.954692	0	0.895169	0.80067	0.379166	0.923839	0.948803	0.942291	0	0.755499	0	0	0.000935787	0.128092	0	0	0.948575	0.939188	6.89297e-10	0	0.907903	0.955724	0.000819925	4.9835e-14	0	0.851698	1.22501e-09	0.934188	0.901615	0.944801	0.000564186	0.929022	0	0	0.050554	0.954736	0	0	0.611597	0	0	0.8992	0	0.619871	0.930152	0.0737068	0.296306	0.191481	0.20618	0.0829199	0.169201	0.162169	0.19593	0.1608	0.228264	0.290837	0.271921	0.215483	0.180014	0.218998	0.18959	0.235395	0.187353	0.211564	0.775487	0.189287	0.241055	0.189669	0.191231	0.179996	0.189772	0.413635	0.176387	0.149982	0.186501	0.169708	0.0724344	0.0794101	0	0	0	0.989124	0	0.986276	0	0.987589	0.981693	0	0	0.989511	0	0	0.988588	0.987091	0	0	0	0	0.988106	0	0	0.984384	0	0.987664	0.989515	0	0	0	0	0.986488	0.98671
_D:	0	0	236	"T_AA"	""	2	50	1.41978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0.961996	0	0.579086	0	0.831144	0.000654328	0	1.04914e-11	0.59804	0.925646	0.789222	0.886743	0.9317	0	0	0.792089	0	0	0	0	0.960361	0.954048	1.17779e-06	0.956038	0.0726098	0	0.728777	0.134875	0	0.0207736	0	0.830036	0	0.959568	0.937645	0.784939	0.000325638	0.000116445	0	5.84799e-10	0.111443	0.458559	0.862059	0	0	0.651017	9.88218e-14	0.742004	0.863552	0	0.918267	0.441764	0	0.792741	0.883534	0	0.958983	2.01299e-09	0.0668806	0	0.0495542	0.000206722	5.95603e-12	1.17491e-07	0	0.876029	0	0.957307	0.959242	0.269805	0.962067	0.927994	0.956715	0.832388	0.45157	0	0	0.962537	0.373133	0	0	0.164864	0	0.955588	0	2.05174e-13	0	0.590288	0	2.34968e-10	0.925757	0.958127	0.853153	0.0487932	0.9554	0.947395	0.92735	8.52435e-13	0	0.934595	0.242448	0.096062	0.27769	0.00101854	0.39213	0.180348	0.191101	0.585288	0.262885	0.630504	0.270381	0.0237645	0.0746714	0.159557	0.0846096	0.12903	0.121235	0.0869039	0.0461618	0.00705912	0.0225091	0.21574	0.113206	0.192178	0.296979	0.00350994	0.378105	0.466611	0.0643151	0.541226	0.320211	0.250341	0.0672894	0	0	0.987771	0	0	0	0.986947	0	0	0.988777	0	0.983523	0	0.988115	0.98891	0	0	0	0.985387	0.984245	0	0.982709	0	0	0	0	0	0.983604	0	0.988204	0.988502	0	0.988512
_D:	0	0	237	"AA_BB"	""	2	50	0.273953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.78337	0.100264	0.896019	0	0	0.844353	0.92389	1.51733e-09	0.89409	0.910797	0.873434	0	0.934739	0.807512	0.941879	0	0	1.68771e-09	0.79677	0.893233	0	0.949497	0.653842	0	0	0	0	0	0.948596	0.00102344	0.866943	0.911926	0.929483	0.173409	0	0.92995	0	7.46716e-10	0	0.952851	0	0	0.911252	2.18601e-10	1.75678e-10	0.837263	0.88653	0.956342	0	0.941683	0	0.721929	0	0.00276162	0.895707	0	0	0.800299	0	0	0.75978	2.25673e-09	0.868311	0.92219	0.906544	0.928845	5.90447e-10	0.946153	0.932312	0.849992	0	0.871151	0.953225	4.54411e-09	0.953121	0	0.907131	0	6.12608e-12	0	0.847881	0	5.79871e-05	0.926814	0.921197	0	0	0	0.803798	0.941844	0.760072	0.890484	1.79938e-09	0.0143145	0.937575	0.941284	0	0.001434	0.945424	0.255174	0.23181	0.046037	0.409904	0.224155	0.280486	0.232795	0.220498	0.262637	0.25299	0.0756179	0.300903	0.260999	0.0815445	0.318114	0.263302	0.161134	0.273313	0.27707	0.408474	0.237075	0.0280872	0.280356	0.232741	0.233248	0.458915	0.523405	0.798701	0.284674	0.221363	0.067779	0.207989	0.347015	0	0	0	0	0.987099	0	0	0	0.989755	0.990557	0.988486	0.989296	0.990725	0	0	0	0	0	0	0	0	0	0	0.989867	0.990186	0	0.986936	0.988916	0	0	0	0	0.991055
_D:	0	0	238	"BB_T"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.955128	0.905716	0.922527	0.951086	0	0.429362	0.947369	0.930438	0.913168	0	0	0.866083	0.954753	0.000382521	6.05961e-09	0	0	0.947489	0.926797	2.20882e-12	0.527697	0	0	0.926335	3.3409e-09	0	0.819622	0.954581	3.70232e-09	0	8.01407e-08	0.952162	0	0.880958	0.0375404	2.62465e-10	0.911537	2.25147e-09	0.000350488	0	0.801653	0.0949366	0.939511	0	0.945789	0.832285	0.938744	0.92381	0	0	0.955732	0	0.055269	5.69917e-11	0.954698	0	0.895131	0.800109	0.37465	0.923863	0.948807	0.942279	0	0.754694	0	0	0.000920537	0.119799	0	0	0.948601	0.939144	7.02885e-10	0	0.907845	0.955731	0.000790097	5.14077e-14	0	0.851517	1.24763e-09	0.934152	0.901502	0.944768	0.000571725	0.929054	0	0	0.0504457	0.954722	0	0	0.611992	0	0	0.899042	0	0.619802	0.930057	0.191823	0.231202	0.186173	0.186675	0.1562	0.162132	0.16194	0.14143	0.186843	0.176901	0.225248	0.229655	0.202559	0.164687	0.194127	0.181607	0.219417	0.189097	0.199503	0.809605	0.163689	0.22449	0.186937	0.180003	0.160916	0.166854	0.40975	0.204756	0.188141	0.0464801	0.154154	0.18609	0.15912	0	0	0	0.98967	0	0.987574	0	0.988523	0.984388	0	0	0.989916	0	0	0.989233	0.98816	0	0	0	0	0.988904	0	0	0.986191	0	0.988578	0.989945	0	0	0	0	0.987726	0.987791
_D:	0	0	239	"T_D"	""	2	50	1.41432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0.962003	0	0.578565	0	0.831076	0.000652717	0	1.07622e-11	0.597033	0.925595	0.78869	0.886802	0.931726	0	0	0.791905	0	0	0	0	0.960368	0.954039	1.25349e-06	0.956022	0.072472	0	0.728865	0.130297	0	0.0208913	0	0.830112	0	0.959574	0.937654	0.785088	0.000326222	0.00012113	0	5.97668e-10	0.112	0.457244	0.862168	0	0	0.651942	1.05971e-13	0.742007	0.863406	0	0.918222	0.442375	0	0.792238	0.88359	0	0.958991	2.05025e-09	0.065626	0	0.0497333	0.000213446	6.16099e-12	1.93007e-07	0	0.875913	0	0.957308	0.959218	0.261395	0.962056	0.928046	0.956696	0.832139	0.445591	0	0	0.962531	0.37501	0	0	0.165371	0	0.955572	0	2.15091e-13	0	0.589476	0	2.4028e-10	0.925701	0.9581	0.852665	0.0489751	0.955376	0.947396	0.927272	8.8634e-13	0	0.934511	0.183379	0.110789	0.230164	0.00196024	0.261674	0.162481	0.165727	0.445795	0.184597	0.495112	0.205967	0.0413417	0.130737	0.177886	0.128668	0.134858	0.143544	0.115995	0.0739859	0.0507994	0.0507651	0.199327	0.123982	0.167101	0.219074	0.00682002	0.646713	0.407902	0.124487	0.416882	0.257293	0.195294	0.0863836	0	0	0.988452	0	0	0	0.987841	0	0	0.989193	0	0.985289	0	0.988712	0.989296	0	0	0	0.986717	0.98592	0	0.984882	0	0	0	0	0	0.985414	0	0.988779	0.989005	0	0.988961
_D:	0	0	240	"D_E"	""	2	50	0.407885	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000665289	0.858742	0.954211	0.883537	4.58555e-09	0	0	1.70127e-12	0	0.00411671	4.25518e-09	0.859836	0	0.000597902	0.955006	1.01716e-10	0	0.896932	1.2955e-10	0.000183224	0.94421	0	0.624615	0.0511768	0	1.09015e-12	0.95705	0.943815	0.921479	0.512214	0.00902338	0.509279	0	0	0.957506	0	0	0.916415	0	0.926416	0.929595	0	0.939081	0	4.44305e-09	0	0	0.00145478	0.961018	0.94999	0	0	0.895199	0	0.949366	8.93064e-10	0.786623	0.939185	0.916098	0	0.00801675	0.000221343	0.000453339	0.88297	0	0	0	0.938445	0.961308	0	9.56184e-10	0.806799	0	0.952367	0	0.583937	0.000133169	0.0128606	0.950849	4.61607e-11	0	0.956102	0.959996	0.958397	4.65937e-09	0	0.938793	0.860938	0	0.0062135	0.962285	0.934439	0	0	0	0.955643	0.931756	0.951363	0.890499	0.121507	0.0192812	0.136933	0.312095	0.623454	0.0259172	0.638659	0.0288139	0.103134	0.462091	0.161012	0.0946872	0.110094	0.237803	0.0846902	0.178898	0.185877	0.0811512	0.183488	0.45967	0.2123	0.0908411	0.0844379	0.18103	0.0881625	0.0158436	0.307182	0.267504	0.0801756	0.0499492	0.00782766	0.147693	0.0621388	0	0.991429	0.9914	0	0	0	0	0	0.99137	0.991448	0	0	0	0	0	0	0.99137	0.991375	0.99135	0	0.99141	0.991352	0	0	0.991445	0	0.99143	0	0	0	0.991355	0	0
_D:	0	0	241	"E_F"	""	2	50	0.573621	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115087	0.95883	0.940766	0.786637	0.9212	0.887663	0	0.735252	0	0.952994	0	1.06757e-09	7.78889e-09	0.00847416	0	0	3.37579e-08	0.957738	0.885374	0	0.927964	0.423146	0.9584	0.841951	0.940457	0.950079	0.949055	0	0.000268955	0.740879	0	0	0.775163	7.12151e-10	0.925161	0.910213	0.920339	0	0.676894	0	0.897908	0	0.929649	0	0	0.887954	0.95426	0.623454	0.938081	0.956829	0	0.938019	0.00201808	0.441144	0	0.864316	0	0.949133	2.38205e-09	0	0.341854	0.839068	0.32913	0	0.442433	0	0.934045	0	0.000563937	0.895521	0	0	0.925669	0	0.951016	0	0.942435	0.856354	0.955959	0	0	0	0	0.650297	0	0.756485	0	0.937894	0	0.00756508	0.392738	0	5.6298e-13	0.928355	0	1.81339e-13	0.899738	0.938068	0	0.0790674	0.0795508	0.213385	0.0120901	0.0619075	0.74161	0.211791	0.050482	0.204412	0.0103062	0.311497	0.239635	0.275389	0.124307	0.135556	0.237376	0.397951	0.184982	0.306927	0.563628	0.366148	0.150634	0.117426	0.258997	0.0332489	0.294216	0.505909	0.287041	0.0756675	0.0215799	0.291071	0.000219506	0.016149	0	0.991035	0	0	0	0.991018	0	0.9919	0.991292	0	0	0	0	0	0	0.991355	0	0	0	0	0	0.990799	0	0.992076	0.992112	0	0	0	0	0.991915	0	0	0.991757
_D:	0	0	242	"F_D"	""	2	50	1.56666	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715404	0.446413	0.953767	0.926707	0	0	0	0.934475	0	0.926857	0	0.00862796	0	0	8.49742e-07	0.955739	0	0.893426	0.197057	0	0	0	0	0	1.97271e-05	0.941572	0	0.908207	0	0.00336166	0.50327	0.935162	0	0.26794	0	0.926919	0.883269	0.946879	0	1.86862e-09	3.94205e-09	0.863945	2.36469e-11	0.949462	0	0.884231	0.952445	0.461901	5.45587e-09	0	0	0.762825	0.906052	0.953713	0	0.856975	0	0.954605	0.936761	0.943387	0.735914	0	0	0.949936	0	0.950197	0	0	0.814906	0.928816	0	0	0.599395	0.862732	0.94965	0	0.00325564	0.944623	0	0.95709	4.43613e-10	0.955167	0.911699	0.910115	3.46466e-08	0.0912691	0	0.904347	0.896141	0.95167	0	0	0.905976	0.954902	0	0	0.912957	0.8742	0.956453	0.52608	0.182116	0.614771	0.0450347	0.289861	0.170727	0.315851	0.0153485	0.158726	0.183704	0.318426	0.0840347	0.281513	0.198664	0.18177	0.24385	0.194802	0.279087	0.318385	0.453656	0.220378	0.38117	0.212558	0.0543964	0.159773	0.0423939	0.423531	0.391566	0.208567	0.0695222	0.320066	0.0364228	0.19463	0	0	0	0	0	0.987767	0	0	0	0.989527	0.988568	0.988483	0.988072	0	0	0	0	0.987675	0	0.987665	0	0.986392	0.986765	0.989134	0	0.989242	0.989164	0.989015	0.989598	0	0	0	0
_D:	0	0	243	"D_E"	""	2	50	0.551754	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000671602	0.8586	0.954214	0.883446	4.71502e-09	0	0	1.76672e-12	0	0.00394491	4.36523e-09	0.859847	0	0.000590365	0.954994	1.0505e-10	0	0.896853	1.3198e-10	0.000185075	0.944179	0	0.62229	0.0508185	0	1.15502e-12	0.957029	0.943814	0.921493	0.513098	0.00895442	0.502949	0	0	0.957509	0	0	0.916473	0	0.926416	0.929561	0	0.939055	0	4.56065e-09	0	0	0.0013778	0.961017	0.949966	0	0	0.89504	0	0.949362	9.21838e-10	0.786364	0.93913	0.916022	0	0.00791549	0.00022387	0.000456458	0.882758	0	0	0	0.938355	0.961284	0	9.84805e-10	0.806069	0	0.952327	0	0.583588	0.000136096	0.0128697	0.950827	4.72838e-11	0	0.956085	0.959978	0.958375	4.79651e-09	0	0.938769	0.860523	0	0.00590222	0.96226	0.93433	0	0	0	0.955609	0.931763	0.951362	0.890184	0.079317	0.0568742	0.0626256	0.533419	0.712564	0.156709	0.516932	0.111914	0.115907	0.365525	0.106386	0.117053	0.108778	0.20878	0.118257	0.146872	0.131046	0.108849	0.122127	0.191403	0.142541	0.0939119	0.118969	0.170258	0.138067	0.0383497	0.123118	0.149137	0.121588	0.121313	0.0117816	0.202313	0.119308	0	0.991453	0.991431	0	0	0	0	0	0.991405	0.99147	0	0	0	0	0	0	0.991407	0.99141	0.991391	0	0.991439	0.991389	0	0	0.991467	0	0.991454	0	0	0	0.991394	0	0
_D:	0	0	244	"E_F"	""	2	50	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116073	0.958825	0.940771	0.786341	0.92121	0.887648	0	0.734646	0	0.95297	0	1.08403e-09	7.88157e-09	0.00844146	0	0	3.38971e-08	0.957732	0.885257	0	0.927913	0.423974	0.958382	0.841927	0.940485	0.950081	0.949025	0	0.000269607	0.741213	0	0	0.775025	7.2803e-10	0.925164	0.910225	0.920324	0	0.677592	0	0.897836	0	0.929617	0	0	0.887836	0.954258	0.621628	0.938075	0.956816	0	0.93803	0.0019385	0.441283	0	0.864312	0	0.9491	2.42388e-09	0	0.340294	0.838914	0.331288	0	0.438748	0	0.93403	0	0.000532592	0.895353	0	0	0.925611	0	0.951002	0	0.942404	0.856434	0.955946	0	0	0	0	0.648177	0	0.756729	0	0.937821	0	0.00728705	0.383651	0	5.85829e-13	0.928273	0	1.87758e-13	0.899755	0.938067	0	0.0631497	0.197257	0.203716	0.407958	0.238858	0.785533	0.191745	0.189745	0.238325	0.0175074	0.248164	0.267142	0.239775	0.202911	0.224462	0.238733	0.297714	0.220371	0.239895	0.348814	0.281801	0.189838	0.211596	0.272167	0.0737073	0.300251	0.318659	0.217129	0.207058	0.0625104	0.251645	0.00197036	0.0434949	0	0.991388	0	0	0	0.991372	0	0.992067	0.991586	0	0	0	0	0	0	0.991643	0	0	0	0	0	0.991192	0	0.992199	0.992229	0	0	0	0	0.992079	0	0	0.991955
