_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Last_I_act_m[2:0,0]<2:3,11>	%Last_I_act_m[2:1,0]	%Last_I_act_m[2:2,0]	%Last_I_act_m[2:0,1]	%Last_I_act_m[2:1,1]	%Last_I_act_m[2:2,1]	%Last_I_act_m[2:0,2]	%Last_I_act_m[2:1,2]	%Last_I_act_m[2:2,2]	%Last_I_act_m[2:0,3]	%Last_I_act_m[2:1,3]	%Last_I_act_m[2:2,3]	%Last_I_act_m[2:0,4]	%Last_I_act_m[2:1,4]	%Last_I_act_m[2:2,4]	%Last_I_act_m[2:0,5]	%Last_I_act_m[2:1,5]	%Last_I_act_m[2:2,5]	%Last_I_act_m[2:0,6]	%Last_I_act_m[2:1,6]	%Last_I_act_m[2:2,6]	%Last_I_act_m[2:0,7]	%Last_I_act_m[2:1,7]	%Last_I_act_m[2:2,7]	%Last_I_act_m[2:0,8]	%Last_I_act_m[2:1,8]	%Last_I_act_m[2:2,8]	%Last_I_act_m[2:0,9]	%Last_I_act_m[2:1,9]	%Last_I_act_m[2:2,9]	%Last_I_act_m[2:0,10]	%Last_I_act_m[2:1,10]	%Last_I_act_m[2:2,10]
_D:	0	0	253	"H_I"	""	2	50	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84484	0.871975	0.919907	0.573226	0.0481901	0.804239	0.675902	0.837184	4.03247e-05	0	0.935521	0.944031	0	0.708528	0	6.26496e-11	0.792671	0.0289309	0.89118	0	0.905269	0.88461	0.000101888	0.77374	0.000406907	0.401129	0.761914	4.43273e-08	7.4799e-05	0.0174374	0.0444181	0.881391	0.000677647	0.870244	0	0.934829	0.922849	0.0114899	0.833128	0.771725	0.90168	1.24657e-12	0.920423	8.61166e-07	0.857455	0.733344	0.775488	0.835728	0.00752957	0	0.931879	0.256519	0.807866	0	0.816212	0.566166	1.26469e-07	3.2914e-11	0.924217	0.915075	0.631772	0.709542	0.0005453	0.404845	4.68924e-05	0	0	0	0.701977	0.868069	0.880454	0.773101	0	0.8243	0.306606	0.459766	0.91192	4.21246e-12	0	0.890329	0.780341	0.835406	0.778027	0	0.881111	0.000661713	0	0.749422	0.681815	0.880811	7.63215e-06	0.92785	0.948158	3.83696e-08	0.00119016	0	0.00306979	0.872022	0.914284	0.884885	0.208851	0.040774	0.34058	0.163358	0.14414	0.247268	0.185637	0.0207302	0.69187	0.0024381	0.0890706	0.185521	0.195233	0.182865	0.173556	0.0707113	0.166625	0.0680975	0.0143019	0.175598	0.141715	0.238425	0.155669	0.194949	0.151717	0.171626	0.180155	0.148896	0.164905	0.215659	0.384454	0.176791	0.195966	0.406677	0	0	3.33753e-07	0	4.06772e-13	0	0	0	0	0	0	0	0	0.406515	0	0	0	0	0	0	0	0	0	0.000348707	0	0	0	0	0	0	0.406685	0
_D:	0	0	254	"I_D"	""	2	50	0.622549	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64055e-05	0.90691	0	0	0.884823	0.618654	0.906592	0	0	0.870972	0.836298	2.11562e-09	2.39838e-11	1.07102e-09	0.770227	0.00642898	5.58926e-07	0.928122	0	1.14103e-06	0.391375	0.943291	0.873314	0.406152	9.71064e-05	0.91594	0.908678	0.954279	0.00123225	0.508522	0.954076	0	0.0035674	0.867903	1.27222e-05	0.47663	1.30608e-05	0.925402	4.04546e-05	5.98296e-09	0	0.870459	3.5011e-05	3.25785e-13	0.0379169	0.83235	0.919055	0.883298	9.92228e-05	0.00578322	0.0248798	6.37737e-05	0.940166	0.915873	0.872575	0.907947	0.612619	0.602751	0.882348	0.911157	0.326992	0.840198	0.578324	0	0.934213	0.889321	0	0.90547	0.378969	3.7474e-07	1.27989e-09	0.783588	0.892743	0.909561	0.929346	2.01747e-09	3.96137e-05	0.922385	0.930325	0.936022	0.903551	0.0372982	0	0.780033	0	0.00233272	0.503312	0.934308	0.44795	0.268588	0.887675	0.853606	0	0.030283	0	0.915027	0.926163	0.145984	0.837306	0.941465	0.244161	0.224057	0.171481	0.399015	0.0871023	0.0343345	0.473922	0.0577111	0.136434	0.330495	0.084079	0.150326	0.156985	0.259301	0.0872435	0.0697709	0.0599081	0.1586	0.0211753	0.264365	0.181349	0.250579	0.0691914	0.181222	0.0728642	0.149824	0.51124	0.139036	0.327555	0.203342	0.484428	0.218261	0.120463	2.13894e-14	0	0	0	0.404385	0	0	0	0	0.403581	1.73594e-15	0	0	0.404795	0	0	0	0	6.26367e-11	5.15729e-13	1.09051e-09	0	0	0	0	0	0	1.07914e-06	0	1.41358e-10	0	5.99778e-11	2.74048e-05
_D:	0	0	255	"D_E"	""	2	50	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51776	0	0	0	0.0792643	0	0	0	0.78332	0	0	3.01616e-11	0.861927	0	0.907489	0	0.881217	0	0	0	1.6312e-09	0.000396117	0.83541	0	0	0.830692	2.03401e-11	0	0	0.771349	0	0	0.839367	0	0	0.472889	0	0.821554	8.43756e-12	0.876838	0.846437	0.877415	0	0.702845	0.316318	1.67726e-05	0.688844	0	0	0.885174	0.166332	0.859405	0	0	0.861424	0	0	1.26409e-05	0.714843	0.846039	0.884609	0	0.909917	0.894199	0.0193474	0.74709	0	1.62789e-12	0	0.837738	0.652268	0.712641	0.0335532	0.784935	0	0	0	0.890944	0	0.785237	0	0.896282	0.844541	0.907585	0	0	0	0.693744	2.99645e-13	0	0	0.594312	0	0	0.900286	0	0	0	0	0.769027	0.476207	0.151525	0.335159	0.155592	0.631364	0.0989171	0.437076	0.266578	0.216499	0.151197	0.138658	0.100149	0.156269	0.098436	0.149984	0.0747211	0.195117	0.138754	0.111558	0.0431895	0.152738	0.120018	0.10134	0.140386	0.101552	0.16216	0.0310216	0.0123428	0.0339871	0.117069	0.0336233	0.007379	0.138022	2.49232e-10	5.62022e-12	2.01058e-05	1.04018e-10	0	0	0	0	1.23065e-12	5.74145e-11	0	8.34403e-05	0	0	0.000232948	0	0	2.21499e-09	0	0	1.51476e-06	0.00082126	0	0	0	2.77844e-12	2.46212e-10	0.00171709	0	0	0	1.56795e-10	0
_D:	0	0	256	"E_F"	""	2	50	0.963873	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171289	0.202254	0.886655	0.87728	0	0.858319	0.941891	0.775271	0.00033232	2.70761e-05	7.4935e-12	0	0.947302	0.891346	0.00281533	0.0254823	0	0.00425891	0.93213	0.84595	0.946607	0	0.415225	1.0256e-05	0.920733	0.914009	0.360921	0.873795	0.845145	0.956155	0.927133	0.943141	2.05772e-14	0.897377	0.00288616	0.925434	0.0126979	0	0.843765	0	0	1.43703e-10	0.617383	0.945957	3.50436e-14	0	0.940983	0.934566	0.903922	0.898413	0.409055	0	6.3586e-05	0.809142	0.0667307	5.90957e-12	0.83411	0.831944	1.10966e-10	4.5614e-05	2.85887e-06	0.00200263	0.366882	0.00746722	0.82829	0.0745412	0.947029	7.45975e-06	0.785204	0	0	0.256582	0.743842	0.88968	0.670376	0.763112	0.888407	0.00295948	5.85379e-06	0.813706	0.835934	1.46601e-05	0.875836	0.531591	0.411742	0.721106	0.897	6.15405e-10	0.879045	3.4402e-09	0.871165	0.93984	0.0136534	0	0	0.834811	0.904997	0.705701	0.611696	0.27952	0.0646935	0.0744196	0.0338682	0.242326	0.772131	0.00365053	0.474284	0.343073	6.11987e-06	0.0934604	0.0950608	0.21722	0.568866	0.309269	0.0200745	0.399455	0.0242524	0.0638089	0.00821409	0.0724039	0.485878	0.00931267	0.557546	0.370314	0.390059	0.0403431	0.000403946	0.00678832	0.022861	0.11283	0.57394	0.0158034	0	3.33595e-10	0	0	0.348261	0.0120478	0	5.06556e-06	0	1.42868e-13	0	2.15545e-06	0.407448	0	6.33242e-10	0.402567	0	0	0	0	1.74412e-12	0.0015314	0.000173129	0	1.5301e-10	0	0	0	0	0	1.51512e-09	0	4.60484e-11
_D:	0	0	257	"F_EE"	""	2	50	0.350387	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0469861	0.892939	0.0857877	0.910593	2.42837e-13	0.893724	0.921153	0.287754	0.944525	0.931232	3.38757e-12	0.706483	0	0.672747	0.88099	0.913255	0.781038	0.576081	0.899821	0	0.868949	0.89967	3.04933e-09	0	1.60985e-12	0.933079	0.898725	0.893456	0	3.28531e-09	0.894239	0.768506	1.2792e-05	0.830155	0.844155	2.56878e-12	0	0.0281849	6.67446e-11	0.859986	0.392824	6.73829e-11	0.864238	0.882337	0.936606	0.71845	2.25193e-10	0.925697	0.831772	0.00242774	0.861695	0.863194	7.157e-07	0	0.0461569	0.93888	0.85449	0	0.00783226	0.921994	0.925841	0.000245451	0.892744	0.938103	0.925781	0.3078	0	0	0	2.63047e-14	0	0.61349	1.37228e-09	0.921624	0.837608	0	0.869582	0.766777	0.891338	0.935377	0.953583	0.498752	0.0774311	0	0.355851	0.854935	0.739331	0.871647	0.868877	0.432019	0.813532	0.638922	0	0	0	4.08445e-08	0.847891	0	0.709888	0	0.183861	0.246173	0.404088	0.591935	0.130032	0.243599	0.262282	0.237076	0.14138	0.18487	0.256986	0.157431	0.133042	0.0447905	0.262861	0.152368	0.140029	0.172575	0.260758	0.150465	0.208522	0.0240077	0.0689216	0.0425709	0.0603229	0.161362	0.0492053	0.151659	0.052601	0.0103107	0.508461	0.0211473	0.122293	0	0	0	3.3352e-11	0	7.56036e-05	0	0	3.08741e-07	1.57882e-11	1.12887e-09	3.66974e-13	0	0.403193	0	0	0	0	0	0	9.98208e-12	0	0.39649	0	0.402855	0	0	0	0	6.89917e-05	0	0	2.90363e-10
_D:	0	0	258	"EE_FF"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.936258	0.000372681	0.702426	0.350499	0.878686	0	0.928183	0.472918	0.802705	0	0.949641	0.805102	0	0.938812	0.0252269	0.553734	0.76255	1.06395e-14	0.543332	1.83085e-11	1.07392e-06	0.809162	0.629082	0.0168017	0.87736	0.942737	0.87072	0.875322	0.937864	0.461546	0.910217	0.94162	0.90759	0	0.0661514	0.000181652	0	0.328531	0.919098	0	0.778571	7.92785e-05	0.493363	0.917801	0.862689	0.857745	0	0.376533	8.71973e-05	1.02003e-11	0.00663284	0.84234	0	0.865169	1.25453e-09	0.701269	0.0407556	8.54247e-13	0.000383779	0.84244	0.752325	0.120788	0	0.906444	5.01842e-11	0	0	0.542873	0.942709	0	0.000222142	0.834981	0.941705	0.859547	0.923707	0.00737764	0.832472	5.3815e-13	0	0.000235028	0.905393	1.58792e-11	0	3.19522e-14	0.931342	0.910556	0.905946	0	0.902219	0.786297	0.0218302	0.866647	0.59055	0.801127	4.50201e-09	0.913706	7.13169e-11	0.161235	0.766282	0.934991	0.0476009	0.222635	0.159846	0.452761	0.085264	0.24171	0.244323	0.139453	0.251831	0.0629677	0.0564475	0.11996	0.162376	0.144314	0.166499	0.0682643	0.133215	0.176195	0.0699575	0.270885	0.152975	0.0893112	0.147189	0.108242	0.0783478	0.180193	0.020593	0.14775	0.0560646	0.148617	0.17989	0.814748	0.130904	1.68196e-11	0	0	0	0	2.04428e-12	0	0	0	0	0.40496	0.000179831	1.40309e-10	0	3.5168e-15	0	0	0.000264786	0	1.45269e-10	0.404414	0	0	0	0	0.404449	0	0	1.93565e-10	0	4.85612e-10	0	0
_D:	0	0	259	"FF_D"	""	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.769964	0.889872	0.877342	0.00139895	0.93832	0	0	0.821836	0.0029079	0.915023	0	0.861685	0.896031	0	0	0.928416	0.910506	0.392509	0.866498	0.931894	0	0	0.000335211	0	0.869514	0	0.815623	0.821168	0	0	0.844674	0	0.890049	0	1.01815e-09	0.852724	0	0	0.52446	1.14745e-05	0.000962813	1.44827e-09	0	0	0.622215	0.909959	0.908954	0.878929	0.774092	0.626956	0	0	0.00259758	0.775175	0	0.379199	0.904213	1.47193e-09	0	0.879499	0.0953355	1.72565e-11	8.82076e-10	0	0	0.761899	0	0.827	0	0	0	0.150945	0.915139	0.83791	0	5.16822e-13	0.548681	0	0.668709	0.88616	0	0	0.547264	0.0433163	0.649258	0.635538	6.63729e-11	0.270688	0.883163	2.28784e-09	0.934169	0.876299	0	0	0.68322	0	0.0312246	8.99498e-09	0	0	0.0527232	0.134509	0.263611	0.835754	0.185366	0.0736279	0.119023	0.205054	0.0262626	0.0802124	0.184926	0.134605	0.173469	0.0753952	0.1471	0.128828	0.137647	0.199735	0.0691396	0.0388759	0.169228	0.16481	0.116121	0.193971	0.140723	0.135383	0.181487	0.0859064	0.175142	0.159393	0.178916	0.268471	0.0737185	0	0	0	0	0	3.16759e-10	0	0.000152896	1.34439e-13	0	0	0.406399	2.64799e-11	3.64993e-05	0	0	7.67247e-10	4.11513e-14	1.0914e-10	0	0	0	0	0	0	3.97852e-10	0	0	0	0	1.80714e-14	0	3.21251e-13
_D:	0	0	260	"D_A"	""	2	50	0.884286	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515778	0	0	0	0.0778003	0	0	0	0.782922	0	0	4.0905e-11	0.861892	0	0.907445	0	0.880953	0	0	0	1.92748e-09	0.000396901	0.835371	0	0	0.830349	2.75891e-11	0	0	0.771162	0	0	0.838973	0	0	0.471736	0	0.822033	1.17693e-11	0.876841	0.846386	0.877455	0	0.703086	0.31289	1.78505e-05	0.688011	0	0	0.885238	0.167436	0.859497	0	0	0.861206	0	0	1.37182e-05	0.715032	0.845376	0.884442	0	0.909922	0.894249	0.0195683	0.747084	0	2.4594e-12	0	0.837745	0.652286	0.71148	0.0336079	0.784479	0	0	0	0.890946	0	0.784416	0	0.896281	0.844504	0.907593	0	0	0	0.691543	5.27572e-13	0	0	0.592413	0	0	0.900342	0	0	0	0	0.768847	0.360675	0.143108	0.219148	0.140486	0.689601	0.239975	0.334987	0.134742	0.148967	0.173589	0.133027	0.115581	0.129128	0.0482687	0.100015	0.116727	0.128282	0.145256	0.129312	0.0840707	0.142473	0.0706287	0.139824	0.0787883	0.0851697	0.113908	0.0823944	0.0407732	0.0928648	0.150963	0.173226	0.00739106	0.163411	2.08422e-10	8.71215e-12	1.91031e-05	1.44224e-10	0	0	0	0	2.28794e-12	4.74884e-11	0	6.71132e-05	0	0	0.000224207	0	0	1.96032e-09	0	0	1.11078e-06	0.000775988	0	0	0	1.85325e-12	3.27627e-10	0.00162613	0	0	0	2.12988e-10	0
_D:	0	0	261	"A_B"	""	2	50	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110454	0.196978	0.596225	0.912329	0.622624	0.328899	0.9117	0	0.924297	0.881857	0.927418	5.27445e-07	0	0.898905	0.930827	0.866362	0	0.916651	0	0	0	0	1.21681e-06	7.89806e-13	0.911431	0.615199	0.929142	0.86311	0.880619	0.0123941	0.696882	0.921945	0.531302	0	0.924581	0.903923	0.287513	0.889574	0	0.814734	2.51855e-10	0	0	0	0.358497	0.908835	0.898021	0	0.000535064	0.000647362	0.000252876	0.0902443	5.15572e-07	0	0.847964	3.16231e-09	0	0	0.911095	0.903173	0.554589	6.4899e-09	0.000163591	0.767705	0.0466001	0	0.764698	0.596622	0	0	0.00184573	0.882345	1.12454e-10	0.886244	0.628192	0	0.806604	0.943223	0.877899	0	0.599741	0.828667	0.61294	0.801918	0.0667395	0.737066	0.848219	0.708163	1.24183e-05	3.99291e-08	0.850299	0	0.270396	0.925463	0	1.51189e-11	0.917125	0.897647	0.892397	0.0278424	0.118114	0.771963	0.239582	0.345312	0.216057	0.416688	0.334733	0.179835	0.24312	0.371511	0.0374995	0.0812952	0.00174792	0.00206964	0.0370349	0.0677776	0.121744	0.271542	0.258638	0.269799	0.188847	1.80359e-05	0.37019	0.00440995	0.000819413	0.0268497	0.120442	0.407827	0.204156	0.18986	0.122932	0.0787935	0.18186	0.000150692	0	0	0.403328	0	0	0	0	0.0142222	2.74983e-10	6.18614e-11	0	0	0	0	0	0	0	0	2.58841e-12	0	0.400548	0	0.00106565	6.64378e-12	0	0	0	0	0	0	0	0
_D:	0	0	262	"B_C"	""	2	50	0.565243	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9043	0.446072	0.701133	0.948847	0.533344	3.17176e-08	0.0150667	0.311261	0.906278	0.94756	0.00239518	0.957374	0.0601644	0.741647	0.00298847	0	0.629201	0.000825877	0.913422	0.941895	0.9416	3.35419e-06	0.752268	0	0.429597	0.694488	0.853275	0.764883	0.0781305	0.804943	0.953642	0.902941	0.749059	0.432749	0.000214529	0.908255	0.688543	0.0476801	0.0202257	0.91475	0.770038	0.0359839	0.929597	0.430693	0.000183909	0.890654	0.817255	2.53409e-11	0.770595	0.547532	0.694662	0.9045	0.78715	6.97596e-08	0.0415841	0.628128	0.228957	0.667053	1.8797e-11	0.906508	0.879579	0.922227	0.955353	0.824409	3.38545e-05	0.833794	0.809198	0.685673	0.47513	0.926915	0.899953	0.386412	0.0466288	0.0434831	1.46868e-09	3.02142e-06	8.68778e-07	0.0016332	6.89235e-12	0.0331213	0.0348586	0.0112385	0.64609	3.65201e-11	4.33801e-12	0.887653	0.942254	0.944779	0.92528	0.744675	0.00930516	3.06747e-05	0.937283	0.152804	0.855128	0.913828	3.3162e-08	0.331105	0.948455	0.915609	0.492572	0.506927	0.746687	0.353105	0.127976	0.429044	0.286194	0.368622	0.3103	0.319723	0.141025	0.348529	0.0247499	8.54445e-12	0.0894832	0.555218	0.0787998	0.111299	0.483421	0.0733393	0.0164651	3.4641e-12	0.223961	0.0313462	0.0102259	0.0435408	0.0548358	0.220542	0.0864848	0.0776734	0.39445	0.00207107	0.0298621	0	2.47195e-12	0	0	0	0	3.92006e-09	2.8902e-05	0.39399	2.22299e-12	0	0	0	0	0.394095	0	0	0	0	1.69821e-10	0	0	2.55655e-05	0	0	0.401761	0	9.98436e-14	0	6.35485e-14	0	0.402443	0
_D:	0	0	263	"C_D"	""	2	50	1.068	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726274	0	0.942526	0	0	0.921013	0.843584	0.708498	0.836468	0.935953	0.944343	0.866705	0.881174	0	0	0.922239	0.939195	0	0.0049526	0.898002	0.00113958	0.490776	0.432807	1.37498e-11	0.00155766	0.540748	0.0740081	0.802826	0.663047	0.681149	5.14324e-13	0	0.885974	0.913018	0.656776	0.00925697	0	0.660867	0.00118912	0	0.933406	0.449399	0	0.661278	0	0.790276	0.85877	0.0437202	0	0.938483	0	0.603442	0.0245272	0	0.421307	0.847825	0	0.938439	1.06309e-13	0.445618	0.000406581	0.00497647	0.826722	0	0	1.18399e-13	0	0.90783	0	2.216e-06	0.950378	0.909407	0	1.99021e-13	0	0.614413	0.9133	0.291679	0.750576	0.597915	0.924775	0.0616434	0.553937	0.737252	1.22429e-06	0.604524	0.657874	0.561007	0	0	0.0120213	0.701747	0.75517	0.617851	0	0.882306	0.86126	0	0.911563	0	0.192027	0.1444	0.0155489	0.292366	0.14899	0.364087	0.438094	0.0713629	0.158164	0.00995851	0.125302	0.183208	0.200962	0.128159	0.0251198	0.125637	0.0222757	0.145063	0.0150145	0.072773	0.0600958	0.136176	0.0747311	0.178559	0.753164	0.0716809	0.265942	0.166632	0.16008	0.117899	0.235935	0.218713	0.170226	0	0	0	0	2.36227e-11	0	0	1.98178e-11	0	0	0	0.000955019	0	0	5.31185e-13	6.52314e-10	0.406991	0	0.406962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	0	0	264	"D_E"	""	2	50	0.324105	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51397	0	0	0	0.0764273	0	0	0	0.782524	0	0	4.04922e-11	0.861876	0	0.907407	0	0.880693	0	0	0	1.92393e-09	0.000398805	0.835361	0	0	0.830007	2.7123e-11	0	0	0.771005	0	0	0.838582	0	0	0.470908	0	0.82204	1.15896e-11	0.876849	0.84635	0.877511	0	0.703009	0.309253	1.89913e-05	0.687313	0	0	0.885306	0.168699	0.85939	0	0	0.861017	0	0	1.48579e-05	0.715283	0.844712	0.884287	0	0.909933	0.894205	0.0198604	0.747083	0	2.3801e-12	0	0.837777	0.652469	0.710302	0.0337029	0.783835	0	0	0	0.890953	0	0.783644	0	0.896286	0.844494	0.907609	0	0	0	0.689374	4.96621e-13	0	0	0.590332	0	0	0.900403	0	0	0	0	0.768508	0.569302	0.146394	0.327449	0.286765	0.626742	0.0806369	0.161964	0.097208	0.0885461	0.119299	0.141765	0.0784122	0.162291	0.128614	0.145661	0.0488577	0.162871	0.129484	0.0661367	0.111123	0.169333	0.145681	0.110596	0.133356	0.0618756	0.161534	0.113488	0.0293548	0.116019	0.147665	0.101661	0.0279059	0.166232	2.26203e-10	7.19481e-12	1.90564e-05	1.06158e-10	0	0	0	0	1.23944e-12	5.24535e-11	0	6.66139e-05	0	0	0.000176486	0	0	2.06978e-09	0	0	1.12199e-06	0.000630538	0	0	0	1.57597e-12	2.88248e-10	0.00160267	0	0	0	1.59955e-10	0
