_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,4>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Hidden_act_m[2:0,0]<2:4,4>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Output_act_m[2:0,0]<2:3,4>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]
_D:	0	0	66	"G_H"	""	2	50	1.65832	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.0101917	0	0.765105	0	0	0.620279	0	0.0127797	0.660828	4.0179e-09	0.658134	0.288663	0.804933	0.000112798	0.910496	0	0.000343602	0.886445	2.68904e-05	0.475732	0.046556	0.00699628	0.574656	0.85353	0.00134358	0.736413	0.49705	1.60109e-10
_D:	0	0	67	"H_I"	""	2	50	2.05844	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.801702	0	0	0.00316845	0.00977488	0.00021971	0.870429	0.890814	0	0.0157771	0.836024	0.000305716	0.00373386	0.893306	0.00100015	2.6462e-06	0	0	0.00139416	0.920345	0.00479933	0.000628132	0.00383474	0.000600437	0.940592	0.572223	0.591794	0.730577
_D:	0	0	68	"I_G"	""	2	50	3.94545	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.741057	0	0.00365642	0.816303	0	0.0489168	0	0.760083	0.000120983	0	0	0.887971	0.708884	0	0	0.711563	0	0.860517	0.841424	0.000380014	0.856886	0.449403	4.30443e-06	0	0.873337	0.000788102	4.07435e-07	0
_D:	0	0	69	"G_H"	""	2	50	2.03449	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.821208	0	0.693935	0	0	0.70142	0	3.47162e-08	0.871902	4.66618e-08	0.000512634	0.000547494	0.783339	0.00534766	0.863634	0	0	0.743981	6.74658e-07	0.000299219	0.0004917	0.858058	3.46229e-05	0.91165	0.441124	0.86297	0.126811	0
_D:	0	0	70	"H_I"	""	2	50	1.76806	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.760478	0	1.61582e-07	0.00222756	0.00891795	0.000664483	0.853786	0.888981	0	0.0617542	0.834607	0.000125935	0.0010173	0.882806	0.000317291	4.15114e-05	0	0	0.000779659	0.91401	0.00257683	0.000622119	0.0478072	0.00355059	0.940298	0.343549	0.623985	0.737082
_D:	0	0	71	"I_G"	""	2	50	1.80549	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.00250939	0.181515	0.123743	0.86569	0	0.797747	0	0.00427041	1.52622e-06	0	0.310926	0.903303	0.536798	0	0	0.51571	0.000550975	0.886637	0.686246	9.80011e-06	0.740562	0.434472	0.828325	2.02219e-06	1.96059e-09	0.0534766	1.01265e-05	0
_D:	0	0	72	"G_H"	""	2	50	1.88077	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.000776524	0	0.802279	0	0	0.513627	0	0.0502258	0.684751	0.00192276	0.793898	0.2006	0.452542	0	0.901537	0	0.0462779	0.780673	0.000174118	0.52658	0.0320536	0.000314783	0.776046	0.869298	3.83956e-05	0.0669459	0.625928	0
_D:	0	0	73	"H_I"	""	2	50	1.51126	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.808649	0	0.00298304	0.00381537	1.16644e-05	0.434761	0.779973	0.870033	0	0.00102227	0.736192	9.12501e-05	0.000696064	0.885217	0.0111239	0	0	0	0.00032705	0.889642	0.00556205	0.0016065	0.4321	0.128259	0.94011	0.612919	0.586624	0.205184
_D:	0	0	74	"I_J"	""	2	50	2.05234	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.00479571	0.655595	0.0164702	0.819853	0	0.864973	0	0.00609045	0	0	0.557095	0.888685	0.380607	0	0.00079363	0.0323646	0.261115	0.845267	0.0428831	5.26343e-06	0.718897	0.259313	0.906119	0	0	0.55276	0.013399	0
_D:	0	0	75	"J_K"	""	2	50	2.26013	0	0	0	0	0	0	0	0	0	0	0.95	0	0	1.08312e-06	0.006861	0.101382	0.00113933	0.781167	0.85919	0.873995	0	1.7019e-06	0.812277	0.513661	0.106019	4.45812e-11	0.358228	0.018237	0.0141597	0.0243209	0	0.0300817	0.788234	0	4.06577e-06	0.828005	0.017598	0.000919115	0.707703	0.848857	0.672595
_D:	0	0	76	"K_L"	""	2	50	2.38999	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00344818	0.794135	0.125098	0	0.818184	0.000165041	0.00173032	6.36251e-07	0	0.786184	0.851794	0	0	0.543266	1.17816e-05	0.840308	0.87256	0	0.525876	0	4.02596e-05	1.15422e-05	0.8488	0.00216613	0.794744	1.00456e-06	0.0660752	0.909683
_D:	0	0	77	"L_G"	""	2	50	1.6726	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.000383504	0.883733	0	0.184166	0.0757922	0.63865	0.000171311	0	0.0429134	0	0.833043	9.61719e-06	0	0.00185957	0.774844	0.793683	0.608941	0.771232	0.000226449	0.0196139	0.000906099	5.84648e-06	0.928541	0.0031527	0.00211408	0.169601	0.0313614	0.840831
_D:	0	0	78	"G_H"	""	2	50	1.90322	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.857706	0	0.780704	0	0	0.358819	0	0.0105385	0.847013	1.3263e-06	9.47366e-05	3.64299e-05	0.594895	0.271935	0.810546	0	2.94518e-05	0.0499191	0.00287348	0.000326114	0.00433238	0.828048	0	0.92305	0.737571	0.820698	0.176293	0
_D:	0	0	79	"H_I"	""	2	50	1.92978	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.757807	0	7.23524e-06	0.612739	0	0.0450876	0.000882755	0.869774	4.71084e-07	0.561504	0.85915	0.00157844	0.000354476	0.827745	0	0	0.000913625	0	0.000145764	0.836403	0.797373	0.145481	0.770976	0.00569415	0.942776	0.00125682	0.00233529	0.138935
_D:	0	0	80	"I_J"	""	2	50	1.9937	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.158502	0.642794	0.0248645	0.810286	0	0.864581	0	0.0075336	0	0	0.136462	0.885753	0.589611	0	0.00106517	0.0172284	0.00454471	0.794264	0.045342	1.34962e-07	0.623471	0.525498	0.83545	5.01648e-08	6.76053e-05	0.755545	0.00921791	0
_D:	0	0	81	"J_K"	""	2	50	2.48939	0	0	0	0	0	0	0	0	0	0	0.95	0	0	1.42356e-06	6.07071e-10	0.822717	0.000196618	0.593218	0.892029	0.814147	0	3.46394e-05	0.553532	0	0.0182106	2.74609e-12	0.602232	0.478409	0.000385444	0.00824619	0	0.0194325	0.786799	0	8.26326e-05	0.677018	0.881286	0.000224994	0.79707	0.865484	0.000883584
_D:	0	0	82	"K_L"	""	2	50	2.24058	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.0039151	0.816992	0.494504	0	0.833166	0.00219387	0.145455	1.17761e-05	0	0.802998	0.826506	1.26793e-05	0	0.00589617	2.09659e-05	0.751737	0.844024	0	0.611582	0	0.000104277	0.000206439	0.828801	0.000137657	0.201156	5.64548e-06	0.683564	0.897512
_D:	0	0	83	"L_D"	""	2	50	2.98476	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00105223	0.864193	0	0.221461	0.324329	0.756779	0.0195031	0	0.00396451	0	0.788619	0	0	0.00468646	0.806077	0.475901	0.254044	0.559734	3.04231e-06	0.0335669	0.00396147	0.000600361	0.923625	0.0182388	2.85577e-06	0.585406	0.446986	0.735989
_D:	0	0	84	"D_E"	""	2	50	4.51136	0	0	0	0	0.95	0	0	0	0	0	0	0	0	2.48015e-07	0.000341624	0.837948	0	0	0.877085	0.000246777	0.90824	0.00158494	0.000224271	0.578045	0	2.87921e-06	0.712518	0.782919	0.00568846	2.80429e-06	1.93511e-10	0	0.850586	3.40193e-06	0	0.798884	0.882391	0.892683	0.000495798	0.757733	0
_D:	0	0	85	"E_F"	""	2	50	3.89578	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.602965	0	0.776214	0.0186791	0.787318	0	0.323851	0.902066	0.597968	0	0	0.841894	0.000170521	0	0.380679	0	0.860214	0.741377	0.00121551	0.902556	4.98609e-05	0.543911	3.75301e-07	0.705806	8.63612e-10
_D:	0	0	86	"F_J"	""	2	50	2.07675	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.689991	0.639163	0	0.844976	0	0.89304	0	0	3.52439e-07	0.761377	0.418271	0	3.46822e-05	0.000213051	0.0935145	0.000127859	0.0448749	0	0	0.000540154	0.692813	0.892245	0.894797	0.00102274	0.00630281	0.636151	0.337384	0
_D:	0	0	87	"J_K"	""	2	50	2.53821	0	0	0	0	0	0	0	0	0	0	0.95	0	0	2.25194e-05	0	0.147164	0.0016707	0.835822	0.00100918	0.871506	1.05453e-05	0.0691999	0.751274	0	0.301646	1.28744e-06	0.595124	0	0.79918	0.490293	0	0.84762	0.757566	0	0.000664704	0.000105634	0.00217765	0.359097	0.000424376	0.336281	0.897395
_D:	0	0	88	"K_L"	""	2	50	1.69615	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.101194	0.616413	0.0235567	7.42756e-09	0.825067	0.000474208	0.00441955	0.000563424	0	0.701497	0.635765	0	0	0.685086	5.14382e-05	0.841406	0.813909	0	0.529338	0	0.000299304	0.000760738	0.465787	3.39218e-05	0.868043	0.00994032	0.0217561	0.906652
_D:	0	0	89	"L_D"	""	2	50	3.85879	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.848616	0.03917	0	0.375049	0.00489614	0.77715	0.00126973	0	0.80261	0	0	0	0	0.722119	0.725474	0.000341992	3.17533e-05	0.00530965	3.02179e-05	0.00224331	0.00621582	0.902111	0.0668894	0.896824	0.752159	0.824274	8.71486e-05	0.00126929
_D:	0	0	90	"D_E"	""	2	50	3.78183	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.00120248	0.000223054	0.840981	0	0	0.80553	0.0197775	0.910976	0.100275	0	0	0	0.000606458	0.719706	0.724991	0.0635589	0.00115462	9.00366e-06	5.83711e-07	0.824104	0.00400825	7.59765e-06	0.0160407	0.905726	0.871118	0.189674	0.729036	2.56328e-08
_D:	0	0	91	"E_F"	""	2	50	3.85001	0	0	0	0	0	0.95	0	0	0	0	0	0	0	7.66342e-08	0	0	0.65752	0	0.732296	0.213	0.583126	0	0.123528	0.882105	0.674175	0	0	0.846629	0.0012095	0	0.639313	0	0.858778	0.686579	0.00472819	0.888662	0.000216783	0.0752756	7.72475e-06	0.672395	1.98871e-07
_D:	0	0	92	"F_J"	""	2	50	1.82556	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.740284	0.664365	0	0.824144	0	0.886644	0	0	0.000238609	0.710783	0.0741266	0	0.0462263	0.0285562	0.0725561	0.000196351	0.0278565	0	0	1.50202e-05	0.593961	0.90166	0.812271	0.000671924	7.2815e-05	0.754989	0.160625	0
_D:	0	0	93	"J_K"	""	2	50	2.13069	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.702258	0	0.824729	0.010011	0.773145	0.858438	0.6244	0	0.769364	0.0347916	0	0.00104681	0.00221697	0.0461417	0	4.49811e-05	0.0300376	0	0.347863	0.00109471	1.22128e-09	0.829959	0.000221847	0.881246	0.0408208	0.81564	0.849447	0.000710233
_D:	0	0	94	"K_L"	""	2	50	1.93968	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00166546	0.750777	0.522145	0	0.858145	8.96115e-05	0.672701	0	0	0.741302	0.0280215	2.92711e-05	5.50518e-09	5.18237e-08	9.13201e-05	0.74233	0.785173	0	0.824261	0.0177841	0.000850154	5.62486e-06	0.00667567	0.000120504	0.00316965	0.0072291	0.802359	0.907582
_D:	0	0	95	"L_J"	""	2	50	1.98493	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.000884075	0.621392	0	0.0950673	0.635114	0	0.850454	0.000119262	0.000920091	0	0	0	7.17048e-05	0.719815	0.807379	0.665883	0.010399	0.00150794	0.676025	0.846218	0.0010029	0.000708324	0.00372376	0.437051	0.000733782	0.752932	0.0022376	0.901019
_D:	0	0	96	"J_K"	""	2	50	1.71632	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.000622142	0	0.77053	0.000119638	0.723674	0.810949	0.837535	0	4.68243e-06	0.422455	0	0.0487752	0.0249657	0.556799	0.0226614	4.21812e-05	0.0802605	0	0.0535647	0.686491	3.95207e-08	0.000889745	0.0876574	0.78771	0.000168701	0.790295	0.873473	0.0158635
_D:	0	0	97	"K_L"	""	2	50	1.87338	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.0404091	0.681509	0.000545417	2.77473e-10	0.730519	0.000112281	0.000263332	9.83764e-05	0	0.754889	0.747122	0	1.55256e-07	0.648098	0.000140075	0.794041	0.82013	0	0.112682	0	0.00392725	0.000207526	0.700393	0	0.842742	0.0147608	0.00460182	0.920122
_D:	0	0	98	"L_J"	""	2	50	2.17405	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.868833	0.0228291	0	0.346478	0.0211849	0.638586	0.00331841	0	0.810375	0	0	0	0.000172757	0.725866	0.720146	0.000131979	0.0001572	0.00599577	0.000209556	0.00530702	0.0119222	0.898435	0.00160374	0.87213	0.778621	0.80752	0.000746722	0.000965867
_D:	0	0	99	"J_K"	""	2	50	1.66479	0	0	0	0	0	0	0	0	0	0	0.95	0	0	9.57071e-05	1.28374e-05	0.0609661	0.000258134	0.82619	0.671997	0.874097	9.88226e-05	3.16786e-05	0.745079	0	0.122982	0.394658	0.227951	0.000553863	8.1729e-05	0.00138732	0	0.00548401	0.720782	2.62046e-06	0.00507537	0.0396427	0.000223987	0	0.799275	0.862478	0.711632
_D:	0	0	100	"K_L"	""	2	50	1.73507	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.000794578	0.738352	0.512023	4.82909e-07	0.841063	0.000160775	0.587189	0	0	0.739536	0.0236108	0.000111758	3.07165e-06	0	0.000387409	0.732087	0.739555	0	0.771951	1.67324e-06	0.00827267	1.99097e-06	0.0333419	3.05541e-05	0.00204902	0.00949189	0.769556	0.901863
_D:	0	0	101	"L_J"	""	2	50	1.23683	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.361514	0.807463	0	0.0119137	0.801979	0.00010842	0.80803	0.000274022	3.93485e-05	0	1.88666e-05	0	0.314902	0.00494293	0.783248	0.00922	4.47927e-05	7.83931e-05	0.294608	0.452103	0.00183951	0.00199821	0.00230514	0.00845583	0.00226473	0.896733	0.782834	0.789936
_D:	0	0	102	"J_K"	""	2	50	1.94172	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.115404	0	0.848412	0.166574	0.491828	0.826197	0.173506	0	0.851402	0.688057	0	0.00837438	1.29528e-06	0.00668646	0	3.41643e-05	0.651573	0	0.000667115	0.000223627	0.000490012	0.86788	0.0144094	0.874047	4.50645e-06	0.0200284	0.820828	0.000282966
_D:	0	0	103	"K_L"	""	2	50	1.65801	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.0129387	0.744572	0.00109547	4.16212e-06	0.68503	0.000111777	0.00077393	3.09329e-06	0	0.779256	0.735789	5.07183e-07	0.000193387	0.462945	0.000368388	0.789612	0.773626	0	0.0818201	0	0.0450916	4.24105e-07	0.751692	0	0.703186	0.00705782	0.00697606	0.920565
_D:	0	0	104	"L_G"	""	2	50	2.98358	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.833391	0.580834	0	0.0176488	0.652992	0.00224559	0.00023303	0.0288286	0.00742133	0	0	0	0.386446	0.780288	0.688794	0.0233008	0.0216321	0.00319502	0.102678	0.000648233	0.0284011	0.0119958	0.00309289	0.64508	0.848252	0.924172	0.0042454	0.429341
_D:	0	0	105	"G_H"	""	2	50	1.50549	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.831769	0	0.66324	0	0	2.19481e-05	0	5.27917e-06	0.868878	3.81334e-07	0.000246453	0.00484999	0.824898	0.0201515	0.815231	0	0.000621462	0.235117	0.0846774	0.00030301	0.0488062	0.756065	0	0.865759	0.510977	0.820217	2.37714e-05	0
_D:	0	0	106	"H_I"	""	2	50	1.60566	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.855847	0	0	0.00140577	0	1.78396e-07	0.260703	0.864375	0	0	0.589234	0.0317933	0.674138	0.871667	0	0	0.014575	0	0.00207086	0.769867	0.57428	0.000841393	0	0.0012514	0.944327	0.82654	2.52827e-05	0.00304905
_D:	0	0	107	"I_D"	""	2	50	3.33587	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.767734	0.00323626	0.0406122	0.247978	0	0.114376	0	0.758884	0	0	0	0.875604	0.814845	6.43601e-05	0	0.226024	0.00644305	0.643379	0.523046	0	0.74508	0.0425851	1.09429e-08	0	0.815068	0.654887	0.000102038	0
_D:	0	0	108	"D_E"	""	2	50	1.82211	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.0579295	0.000919675	0.849153	0	0	0.787683	0	0.903294	0.337807	0	1.23866e-05	0	0.38606	0.0464862	0.00361982	0.429331	0.0359517	0.0211224	0.0127081	0.000557138	0.652368	3.84891e-08	0.000407277	0.777082	0.822281	2.67248e-05	0.736281	0.000314041
_D:	0	0	109	"E_F"	""	2	50	3.59078	0	0	0	0	0	0.95	0	0	0	0	0	0	0	2.87828e-05	0	0	0.654903	0	0.669175	0.160388	0.544644	6.90971e-05	0.0303692	0.879957	0.69584	0	0	0.840818	0.00940433	2.34818e-05	0.696816	0	0.829252	0.574228	0.00338572	0.892202	0.000567978	0.058686	0	0.546412	1.51275e-06
_D:	0	0	110	"F_G"	""	2	50	1.50331	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.656688	0.669376	0	0.804296	0	0.859201	0	0	0.000421337	0.613028	0.262787	0	0.0925066	0.031296	0.0442014	0.000470447	0.0489617	3.84003e-06	0	1.59923e-05	0.558751	0.881891	0.851156	0.000219727	0.00116406	0.642946	0.146024	0
_D:	0	0	111	"G_H"	""	2	50	1.15566	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.730666	0	0.76428	0	0	0	0	6.84058e-07	0.87442	7.70399e-06	0.000741502	0.00766698	0.799572	4.82461e-07	0.799533	0	0.0765917	0.0884316	0.424631	0.000714682	0.0784227	0.782009	0	0.881724	0.124754	0.737649	0.00150526	0
_D:	0	0	112	"H_I"	""	2	50	1.11838	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.762146	0	0	0.00645623	0	0	0.752784	0.872325	0	0.000109129	0.745419	0.00329554	0.000615369	0.862014	0	5.95076e-08	0.0608834	0	0.00625181	0.877183	0.0148452	0.00465109	0.0124707	0.00503645	0.940987	0.0983267	0.439631	0.590699
_D:	0	0	113	"I_J"	""	2	50	3.33732	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0.393487	0.018759	0.204793	0.397977	0	0.0113663	0	0.765289	0	0	0	0.873315	0.692543	0	0	0.609412	0.0966559	0.735945	0.787644	0.0254453	0.792071	0.000177131	9.34024e-07	0	0.741636	0.00103848	0.00193571	0
_D:	0	0	114	"J_K"	""	2	50	0.468671	0	0	0	0	0	0	0	0	0	0	0.95	0	0	3.41985e-07	0	0.717894	0.000438371	0.667768	0.740277	0.853687	0	4.09943e-07	0.640299	0	0.457821	0.00126929	0.00136905	1.48673e-05	0.000121299	0.0421478	0	0.400561	0.684596	2.91283e-05	0.000945874	0.438394	0.262536	0	0.449397	0.899106	0.0293019
_D:	0	0	115	"K_L"	""	2	50	1.12768	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.000128226	0.813377	0.0764211	8.09563e-05	0.746338	0.00017252	0.110247	0	0	0.798152	0.698647	8.68111e-05	6.37807e-06	0	0.000699896	0.72057	0.728049	0	0.159476	0	0.018058	0	0.773061	0	0.00203473	0.000111142	0.399656	0.919478
_D:	0	0	116	"L_A"	""	2	50	3.34994	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00203843	0.805979	0	0.195667	0.0502584	9.88088e-05	0.806089	0.141044	1.03023e-07	0.0220525	0.811542	0	1.23712e-05	0.021885	0.822407	0.368582	0.0459078	0.000844504	0.00146693	0.826515	0.000598213	3.53472e-05	0.866654	0.0018993	0	0.0570042	0.517822	0.858658
_D:	0	0	117	"A_B"	""	2	50	2.26734	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.880636	0	0	0.00508826	0.00017278	0	0.000129332	0.806031	0.00171965	0	0.72238	0.854563	0.79399	0.201637	0.010362	0.866019	0.617634	0.00265571	0	0.00105235	0	0.000297269	0.622248	5.23788e-06	0.849275	0	0.639449
_D:	0	0	118	"B_C"	""	2	50	1.35153	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0.000443612	0	0.0714462	0.690826	0.815427	0	0.819035	0.270231	0	6.99934e-06	6.33165e-05	0.704794	0	0	0	0.789746	0.00091427	0.284667	0.882166	0.556031	0.0165266	0.00105774	0	2.88664e-08	0	1.50309e-07	0.555903	0.856348
_D:	0	0	119	"C_D"	""	2	50	2.81194	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.662749	0.879029	0	0	0.00975414	0	0.245789	0.0329079	0.337805	0.671905	0	0	0.86021	0.000591127	0	0	0.635983	3.59823e-09	0.000824587	0	0.54713	0.224346	0.00541185	0	0.017134	0.85812	0.0228861	0.609706
_D:	0	0	120	"D_E"	""	2	50	2.79194	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.610378	0.0016099	0	0	0.197727	0	0.872137	0.666869	0	0.367907	0	0.472248	0.16031	1.08479e-08	0.864154	0.661257	0.680965	2.32334e-05	0.000369916	0.292228	2.0481e-07	0.00144395	0.000136554	0.829869	0.000430743	0.000569984	0.837463
_D:	0	0	121	"E_F"	""	2	50	1.53501	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.00347912	0	0	0.751745	0	0.821387	7.84792e-08	9.46688e-07	0.832514	0.000104283	0.736331	0.294771	0	0	0.733604	0.0319882	0.28711	0.639038	0	0.0359229	0.00525782	0.860211	0.860302	0.621709	7.25897e-08	1.2925e-08	0.000720491	0
_D:	0	0	122	"F_J"	""	2	50	1.72456	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.588312	0.594138	0	0.788186	0	0.851102	0	0	0.000844333	0.582421	0.409936	0	0.0110834	0.0628988	0.0488819	0.00114712	0.10102	0.000144814	0	0.00615465	0.475562	0.869429	0.846931	0.00371495	0.00811144	0.498643	0.258989	0
_D:	0	0	123	"J_K"	""	2	50	1.51327	0	0	0	0	0	0	0	0	0	0	0.95	0	0	1.40599e-05	0	0.85542	0.0109628	0.721053	0.356744	0.86101	0.000128352	0.0026495	0.535406	0	0.266697	0.00182691	0.253806	3.7721e-05	3.8468e-05	0.024673	0	0.705203	0.713911	0.000230837	0.000468846	0.00584919	0.71154	2.85881e-09	0.0954672	0.886519	0.00033101
_D:	0	0	124	"K_L"	""	2	50	0.833409	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00110582	0.756924	0.112649	0.00434134	0.793856	0.000406933	0.0309259	0	0	0.792097	0.198934	0.000236306	0.000112334	0.000563664	0.00124307	0.823817	0.695211	6.6627e-07	0.591685	0	0.0794412	3.09803e-08	0.350174	0	0.022006	2.81129e-05	0.0717011	0.900722
_D:	0	0	125	"L_J"	""	2	50	3.01253	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.00436902	0.757526	0	0.161377	0.00610672	0.00164114	0.738635	0.213437	2.45202e-05	0.00528502	0.770769	0	0.000377599	0.0373594	0.815755	0.486041	0.127696	0.0991791	0.00874622	0.841296	0.00158532	0.000591891	0.839212	0.00418181	0	0.0360242	0.3436	0.819285
_D:	0	0	126	"J_K"	""	2	50	1.45231	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.0168926	0	0.830948	0.000132822	0.787868	0.708344	0.79182	0	7.44896e-05	0.104279	0	0.19703	0.407006	0.286126	5.34774e-08	3.69016e-05	0.012264	0	0.654576	0.146954	0.000677499	0.00157942	0.0133601	0.687665	2.33965e-08	0.742266	0.889668	0.000604632
_D:	0	0	127	"K_L"	""	2	50	0.413733	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0.00353602	0.732581	0.0573501	0.0018568	0.799494	0.000575928	0.0118538	0	0	0.807543	0.137666	3.73039e-05	0.000323725	0.00372251	0.00140789	0.823561	0.643221	0.000171729	0.468656	0	0.0904477	1.04461e-07	0.207039	0	0.0791039	0.00422927	0.0502639	0.907931
_D:	0	0	128	"L_D"	""	2	50	2.80102	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.850534	0.444798	0	0.00911777	0.672204	0.232374	7.38144e-06	0.0175447	0.00185823	0	0	0	0.298119	0.601959	0.67857	5.42159e-05	0.00802194	0.0067551	0.00501647	0.00108927	0.00108004	0.060603	0.00477107	0.518164	0.830259	0.919444	0.301465	0.00325332
_D:	0	0	129	"D_E"	""	2	50	1.50937	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0.0671586	0.000177318	0.850419	0	0	0.770178	0	0.902562	0.10632	0	0.00020705	0	0.55137	0.0256728	0.00438874	0.336925	0.00159355	0.000111376	0.0131133	0.0424704	0.766155	0	4.81549e-06	0.583242	0.764428	0.00582814	0.764755	1.18497e-08
_D:	0	0	130	"E_F"	""	2	50	1.63857	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.848931	0	0	0.494688	0	0.747829	1.71649e-06	2.15788e-05	0.8287	1.21107e-06	5.67912e-06	0.000996518	0	0.545688	0.600902	0.00147104	0.0121943	0.0236675	9.29419e-09	0.0023289	0.00283824	0.915844	5.18499e-05	0.816128	0.705486	0.68905	8.12045e-06	0
_D:	0	0	131	"F_G"	""	2	50	2.72779	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.847792	0.443259	0	0.102811	0	0.803014	0	0	0.0218677	0.00522591	0.00578088	0	0.579957	0.839454	0.0101759	0.00135486	0.454786	0.00142382	0	0.000602309	0.00189089	0.613384	0.0745193	0.0617394	0.822942	0.904324	0	2.48718e-07
_D:	0	0	132	"G_H"	""	2	50	1.21702	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0.000130213	0	0.818858	0	0	0	0	0.00323921	0.848371	4.54467e-05	0.204443	0.564118	0.796517	0	0.782795	0	0.639794	0.723564	0.533052	0.0225588	0.406502	0.0132346	0	0.826873	0	0.0338341	0.00790816	0
_D:	0	0	133	"H_I"	""	2	50	0.745806	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.786781	0	0	0.0106828	0	0	0.560304	0.870198	0	2.00773e-05	0.745705	0.0369061	0.010496	0.867627	0	0	0.222692	0	0.0016255	0.8636	0.102506	0.00568939	0.200338	0.00063641	0.94211	0.141782	0.0459004	0.30438
