_H:	|batch	|epoch	|trial	$trial_name	$group_name	|phase_no	%minus_cycles	%sse	%ext_rew	%Input_act_m[2:0,0]<2:3,11>	%Input_act_m[2:1,0]	%Input_act_m[2:2,0]	%Input_act_m[2:0,1]	%Input_act_m[2:1,1]	%Input_act_m[2:2,1]	%Input_act_m[2:0,2]	%Input_act_m[2:1,2]	%Input_act_m[2:2,2]	%Input_act_m[2:0,3]	%Input_act_m[2:1,3]	%Input_act_m[2:2,3]	%Input_act_m[2:0,4]	%Input_act_m[2:1,4]	%Input_act_m[2:2,4]	%Input_act_m[2:0,5]	%Input_act_m[2:1,5]	%Input_act_m[2:2,5]	%Input_act_m[2:0,6]	%Input_act_m[2:1,6]	%Input_act_m[2:2,6]	%Input_act_m[2:0,7]	%Input_act_m[2:1,7]	%Input_act_m[2:2,7]	%Input_act_m[2:0,8]	%Input_act_m[2:1,8]	%Input_act_m[2:2,8]	%Input_act_m[2:0,9]	%Input_act_m[2:1,9]	%Input_act_m[2:2,9]	%Input_act_m[2:0,10]	%Input_act_m[2:1,10]	%Input_act_m[2:2,10]	%Hidden_act_m[2:0,0]<2:10,10>	%Hidden_act_m[2:1,0]	%Hidden_act_m[2:2,0]	%Hidden_act_m[2:3,0]	%Hidden_act_m[2:4,0]	%Hidden_act_m[2:5,0]	%Hidden_act_m[2:6,0]	%Hidden_act_m[2:7,0]	%Hidden_act_m[2:8,0]	%Hidden_act_m[2:9,0]	%Hidden_act_m[2:0,1]	%Hidden_act_m[2:1,1]	%Hidden_act_m[2:2,1]	%Hidden_act_m[2:3,1]	%Hidden_act_m[2:4,1]	%Hidden_act_m[2:5,1]	%Hidden_act_m[2:6,1]	%Hidden_act_m[2:7,1]	%Hidden_act_m[2:8,1]	%Hidden_act_m[2:9,1]	%Hidden_act_m[2:0,2]	%Hidden_act_m[2:1,2]	%Hidden_act_m[2:2,2]	%Hidden_act_m[2:3,2]	%Hidden_act_m[2:4,2]	%Hidden_act_m[2:5,2]	%Hidden_act_m[2:6,2]	%Hidden_act_m[2:7,2]	%Hidden_act_m[2:8,2]	%Hidden_act_m[2:9,2]	%Hidden_act_m[2:0,3]	%Hidden_act_m[2:1,3]	%Hidden_act_m[2:2,3]	%Hidden_act_m[2:3,3]	%Hidden_act_m[2:4,3]	%Hidden_act_m[2:5,3]	%Hidden_act_m[2:6,3]	%Hidden_act_m[2:7,3]	%Hidden_act_m[2:8,3]	%Hidden_act_m[2:9,3]	%Hidden_act_m[2:0,4]	%Hidden_act_m[2:1,4]	%Hidden_act_m[2:2,4]	%Hidden_act_m[2:3,4]	%Hidden_act_m[2:4,4]	%Hidden_act_m[2:5,4]	%Hidden_act_m[2:6,4]	%Hidden_act_m[2:7,4]	%Hidden_act_m[2:8,4]	%Hidden_act_m[2:9,4]	%Hidden_act_m[2:0,5]	%Hidden_act_m[2:1,5]	%Hidden_act_m[2:2,5]	%Hidden_act_m[2:3,5]	%Hidden_act_m[2:4,5]	%Hidden_act_m[2:5,5]	%Hidden_act_m[2:6,5]	%Hidden_act_m[2:7,5]	%Hidden_act_m[2:8,5]	%Hidden_act_m[2:9,5]	%Hidden_act_m[2:0,6]	%Hidden_act_m[2:1,6]	%Hidden_act_m[2:2,6]	%Hidden_act_m[2:3,6]	%Hidden_act_m[2:4,6]	%Hidden_act_m[2:5,6]	%Hidden_act_m[2:6,6]	%Hidden_act_m[2:7,6]	%Hidden_act_m[2:8,6]	%Hidden_act_m[2:9,6]	%Hidden_act_m[2:0,7]	%Hidden_act_m[2:1,7]	%Hidden_act_m[2:2,7]	%Hidden_act_m[2:3,7]	%Hidden_act_m[2:4,7]	%Hidden_act_m[2:5,7]	%Hidden_act_m[2:6,7]	%Hidden_act_m[2:7,7]	%Hidden_act_m[2:8,7]	%Hidden_act_m[2:9,7]	%Hidden_act_m[2:0,8]	%Hidden_act_m[2:1,8]	%Hidden_act_m[2:2,8]	%Hidden_act_m[2:3,8]	%Hidden_act_m[2:4,8]	%Hidden_act_m[2:5,8]	%Hidden_act_m[2:6,8]	%Hidden_act_m[2:7,8]	%Hidden_act_m[2:8,8]	%Hidden_act_m[2:9,8]	%Hidden_act_m[2:0,9]	%Hidden_act_m[2:1,9]	%Hidden_act_m[2:2,9]	%Hidden_act_m[2:3,9]	%Hidden_act_m[2:4,9]	%Hidden_act_m[2:5,9]	%Hidden_act_m[2:6,9]	%Hidden_act_m[2:7,9]	%Hidden_act_m[2:8,9]	%Hidden_act_m[2:9,9]	%Output_act_m[2:0,0]<2:3,11>	%Output_act_m[2:1,0]	%Output_act_m[2:2,0]	%Output_act_m[2:0,1]	%Output_act_m[2:1,1]	%Output_act_m[2:2,1]	%Output_act_m[2:0,2]	%Output_act_m[2:1,2]	%Output_act_m[2:2,2]	%Output_act_m[2:0,3]	%Output_act_m[2:1,3]	%Output_act_m[2:2,3]	%Output_act_m[2:0,4]	%Output_act_m[2:1,4]	%Output_act_m[2:2,4]	%Output_act_m[2:0,5]	%Output_act_m[2:1,5]	%Output_act_m[2:2,5]	%Output_act_m[2:0,6]	%Output_act_m[2:1,6]	%Output_act_m[2:2,6]	%Output_act_m[2:0,7]	%Output_act_m[2:1,7]	%Output_act_m[2:2,7]	%Output_act_m[2:0,8]	%Output_act_m[2:1,8]	%Output_act_m[2:2,8]	%Output_act_m[2:0,9]	%Output_act_m[2:1,9]	%Output_act_m[2:2,9]	%Output_act_m[2:0,10]	%Output_act_m[2:1,10]	%Output_act_m[2:2,10]	%Voice__act_m[2:0,0]<2:2,1>	%Voice__act_m[2:1,0]	%transi_act_m[2:0,0]<2:1,1>
_D:	0	0	140	"R_J"	""	2	50	6.41854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167916	0.0347438	0.639983	3.05583e-07	0	0.893218	0.535086	0.830916	0	0.0102955	0.81738	0.86186	1.10606e-05	5.76876e-07	0.733326	0	0	0	0	0.587827	0.858214	0	0	0.595857	1.09729e-05	0	0.766894	0	0	2.87061e-13	0.00316807	0	1.58065e-05	0	1.3236e-05	0.000281694	0	0	0.680299	5.22189e-06	0.000148742	0	0.750613	0.900228	0.905271	0	0.851234	0.871136	0.00322191	0	0.377773	2.60697e-06	0	0.85674	0.851164	0	0	0.865142	0.0313312	0.887408	0.897371	0	4.30194e-05	0.821227	0.854538	0.478221	0.000444483	2.44831e-07	0	0.000185482	0.858774	0.882786	0.0247213	0.892745	0.902874	0.0555872	0.916255	0.725411	0.000110006	1.07793e-05	0	0	0.803473	0	0.0349854	0	0	0.000838038	0.224256	0.0981281	0.743592	7.93024e-12	0.885815	4.7863e-08	0	0.866607	7.4654e-06	0.884923	0.896333	2.02096e-06	0.731535	0	0.00360748	0.621206	0.543297	0.857964	0.85455	0.00111998	0.704255	0.700961	0.00140608	1.04134e-05	0.00060617	1.27358e-05	0.78094	0.702552	8.04485e-05	0.623349	0.783359	0.0187867	0.000106928	0.014294	1.87733e-07	0.582158	0.171041	0.00879695	0.673456	0.00111594	0.00190089	0.0465602	0.00242144	0.584706	0.0312941	0	0	0
_D:	0	0	141	"J_K"	""	2	50	4.0669	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0354905	0	0	0.904658	0	0.842641	0	0	0.90494	0	0.870263	0.912189	0.578327	0	0.0295775	0	0.894476	0.8924	0	0	0	0.785417	0	0.000281123	0.816403	0.000808879	0.841803	0	0.812519	0.739018	0	0	0.768495	1.03967e-07	0.867789	5.0531e-05	2.19653e-05	0	0	0.798357	0.616526	0	5.83202e-06	0.908952	0.107428	0.728778	0.853977	0.000329522	0	0.0685542	0.0111729	0.0447911	0.913637	0	0.798272	0.812476	0.000106121	0	0	0.909986	0.00416818	0.929781	0.021126	0.0256037	0.816855	0.906372	0.836512	4.75003e-06	0.897768	0	0	0	0.773946	0	0	0.851356	0	0	0.0155316	0.0089838	0.705213	0	0	0	0.893301	0.792402	0.759135	0	0	4.85499e-05	3.49093e-05	0	0.018219	0.863658	0	0	0	0.816832	3.88899e-06	0	0.58504	2.69268e-06	0.357139	0.0130099	0.0141015	0.000857891	0.129712	0.115054	0.691208	0.00454371	0.952885	7.48133e-10	0.000660732	0	0.756693	0.712524	0.797954	0.0064418	0.493381	0.687819	0.00324447	0.329283	0.000336594	0.486503	0.635274	0.247991	5.80719e-06	0.486766	0.630675	0.0241969	0.505406	0.025146	0.13126	0	0	0
_D:	0	0	142	"K_L"	""	2	50	5.71738	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.851411	0.00634101	0.667017	0.778813	0.871075	1.27844e-07	0.841019	6.66721e-09	0.790354	0.865994	1.72888e-05	0	0	0	0	1.00858e-05	0	0.844871	0	0.890333	0	0	0.0287458	0	0.734789	0.816675	0.000393475	0	0	0.804787	0.691383	0.0015732	0.61266	0.00487033	0	0.672719	0	0.331628	0.758617	0.121321	0	6.89022e-05	0.886192	0.696596	0.877084	0	0	0.772806	0.876135	0.290571	0.00141705	0	0.00297103	0.904477	0	0	0.859358	0.000207663	0.844317	0.0455384	0	0.869722	0.90647	0.871004	0.893738	0.691701	0	0.708474	0	0.892714	0	0.776418	0	0	0.0249557	0	0	0	0.804376	0.829239	2.51494e-09	0	0.774388	0	2.16612e-07	0.00137826	3.33739e-11	0.861692	0	1.0335e-06	2.05784e-09	0.831604	0	0	1.37763e-05	3.06284e-11	0.853155	0.89079	0	0.751457	0.0576117	0.667381	0.11487	0.00987275	2.83476e-08	0.743956	0.658228	0.248635	7.08566e-05	0.00755412	0	0.901197	0.609042	0.7661	0.778622	0.000159085	0.752719	0.315818	0.705035	0.275205	0.0583492	0.103001	0.00991377	0.784583	0.00629309	0.673109	0.000329459	0.0223564	0.0540069	0.767365	0.0600272	0.0025133	0.114755	0	0	0
_D:	0	0	143	"L_S"	""	2	50	6.99634	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.722177	0.860936	0.839543	0.772764	0.890441	0	0	0	0	0.878684	0	0	0	0.694571	0	0.0048505	0.873171	4.92072e-12	0	0.872441	0.726026	4.24802e-06	0	0.665877	0	0.427812	0.511321	0	0	0.603945	0	0	0.8262	0.760927	0.846967	0	0	0.900337	0	0.862001	0	0.872846	0	0	0.915421	0	0	0.74727	0	0	0.649786	0	0.870395	0.790816	0	0	0.607782	0	0.874584	0	0.000160698	0	0	0	0.923536	3.59341e-09	0.87111	0.679039	1.36227e-05	0	0	0	0.363188	0.851261	0.926943	0.00171806	0	0	0.771141	0	0	0	0.430413	0.586333	0	0	0.86459	0.879433	0	0	0.867109	0	0	0.0794543	0.795969	0.818576	0.675216	0	0.850826	0	0.342206	0.707514	1.22357e-05	0.887546	0.719941	0.00344023	0.598125	0.0419349	0.119893	0.0701062	1.76284e-05	0.596826	0.0160058	5.46402e-05	0.0352752	0.791333	0.579986	0.0541838	0.00121383	0.654455	0.269887	0.78434	0.80901	3.13475e-06	0.0539868	0.37168	0.591343	3.88738e-12	0.00375675	0.0589473	0.0546986	0.400909	0.68404	0	0	0
_D:	0	0	144	"S_T"	""	2	50	4.92444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017005	0.0611284	0.00121672	3.82532e-05	0.803854	0	0	0	3.03024e-06	0.650329	0.77008	0	0	2.50311e-05	3.22461e-12	0	0	0.000252698	3.89788e-13	0.70128	0	0.645379	0	0	0	0.772945	0.766159	0	0.846263	0	0	0	0	0.878795	0	0	0.817149	0	0	0	0.764596	0.905906	0	0	0	0.798195	0.0524719	0	0.730654	0.772933	0	0.88673	9.92798e-08	0.903895	0	0	0.000587339	0	0	0	0.795767	0.820836	0.761294	0.874254	0	0.722976	0.272707	0.880403	0.631776	0	0	5.66152e-05	0	0.755991	0.89194	0	0	0.849774	9.00125e-12	0.799598	0.864915	0.58725	0	0.884156	0.857366	0.839239	0.881155	0	0	0	0.856478	0.35853	0.901624	0	0.89307	0.579539	0.914505	0.863835	0.849684	0	0	3.40054e-06	0.389856	0.00942283	0.00776066	0.60816	0.00709317	0.68662	0.00179872	0.803321	0.0278345	0.603554	0.315585	0.0547165	0	0.746398	0.405021	0.744564	0.00196581	0.694346	0.392845	2.24721e-08	1.27803e-07	0.430917	0.714149	0.215607	0.67522	0.405075	0.0667438	0.489902	0.00525354	0.669503	0.740186	0	0	0
_D:	0	0	145	"T_U"	""	2	50	4.51281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859995	0	3.86684e-05	0.886388	0.00268033	0.855956	0.868579	0.728387	0.873425	0.720184	0	0.0121202	0.874125	0.90909	0	0.0353697	0.00496039	0.0712406	0.885348	0	0.00928836	0.924259	2.02984e-10	0	0.850152	0.529722	0.830466	0.853957	0	0.00031963	0.00016892	0	0	0.000274882	0	0.43484	0	0.905234	0	0.850212	0.836718	1.87532e-06	0.837814	0.00669168	0	0	0	0	0	0	0	0	0	4.31047e-10	0	0.849831	0	0	0.0142847	1.19974e-05	0	0.000457045	0	5.58925e-05	0.863383	2.32713e-09	0.767017	0.866706	0.738581	0	0.838316	0	0	0.66067	0.821738	0	0	0.82256	0.886657	0	0.858766	0.886781	0.523752	0	0.774397	0	0.890813	0.0105022	0.735289	0.797091	0	0	0.834885	0	0.788336	0	0	0	0	0.71791	0.7617	1.91068e-05	0.287526	0.601292	4.28926e-08	7.69847e-08	2.65917e-05	0.205819	0.000109929	0.411666	0.722751	0.0356045	2.29874e-06	0.583282	0.710841	0.688297	0.2139	4.8874e-10	0.280265	0.606388	0.807352	0.536645	0.000834	0.00131726	0.0135606	0.675732	0.785577	0.29462	0.000345175	0.261783	0.383664	0.0121785	0.418388	0	0	0
_D:	0	0	146	"U_V"	""	2	50	6.99574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.00788828	4.84958e-05	0.407116	0	0	0.530476	0.110598	0	0	0.857487	0.804181	0.679505	0	0.905604	0	0	6.10989e-10	0	0.699816	1.01792e-09	0	0.796623	0.871949	0.795999	0	0.804949	0.828881	0.00380023	0	0.784291	0.881917	0.72796	0.482454	0.00216997	0.173015	0	0.805639	0.037327	0	0	0.816882	0	0	0.880801	0	0	0.774816	0	0.859331	0.00465221	0.764941	0	0.898017	0.898156	0.848221	0.030023	0.858002	0.849476	5.64681e-06	0.912945	0	0.501629	0	0.0290438	0.81942	0.871811	0	0	0.00445568	0	0	0.0421858	0.803693	0	0.00172865	0.00642301	0.855534	0	0	0	0.734942	0.000119902	0.00014666	0.902369	0.865106	0	0	0	0.834271	0	2.81735e-06	0.841737	0.608957	0.768505	0	0	0.197653	0	5.15865e-09	0	0.0132761	0.0170474	0.231196	0.60197	0.842411	0.618372	0.469529	7.30888e-05	0.46556	0.664008	0.853503	5.6177e-07	0.37894	1.28796e-05	0.00690959	0.044063	0.000328577	0.00974405	0.710152	1.01497e-06	0.0066088	0.0024789	0.236667	1.27251e-07	0.68653	0.0182999	0	0.00357307	0.684007	0.582582	0.732283	0.704766	0.749044	0	0	0
_D:	0	0	147	"V_W"	""	2	50	4.25416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	1.94996e-06	0.790341	0.888395	0.702999	0.71637	0	0	0	0.66225	0.86997	0.819363	0.899402	0	0	0	0	0.79378	0.00166601	0.900897	0	0.720915	0.640598	0.846399	0	0.819618	0.867365	0.848308	0	8.45626e-05	0.000371607	0.87013	0	0	0	0.893984	0.874256	0	0.814053	0.821742	0	0.00310825	0	0	0	0.712106	0.856507	0	0	0	0.0184893	0	0.0176098	0	0	0.000155946	0.853027	0	0.880715	0.854493	0.886435	0	0	0.89346	0	0	0	0	0	0	0	0.708974	0	0	0.860766	0	0.730317	0.910328	0	8.40452e-05	0.859516	0	9.747e-08	0.864471	0.911896	0.00203503	0	0.911356	0	0	0.865647	0.030815	0	0.163915	0	0	0	0.00186417	0	0	0	0.145643	0.00224528	0.00623058	0.798444	0.758482	0.625301	0.543685	0.0130846	0.353222	0	0.329219	1.40554e-08	0.0392848	0.615359	0.452116	0	0.00359481	0.634425	0.82414	0.40781	0.11505	0.0727401	0.937488	0.433707	0.00168169	0.732715	0.0157683	0.000172175	0.003426	0.59793	0.0427181	0.0084903	0.0011996	0	0	0
_D:	0	0	148	"W_X"	""	2	50	3.7411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840714	0	0.875791	0	0.78066	0	0.865908	1.80671e-05	7.88829e-09	0	0	0	0.000983178	0.864773	0.654798	1.23026e-05	0	0	0.883878	0	0	0	0.789877	0.85398	0.853403	0.611048	0.000954097	0	0	0.855362	0	0.862641	0.901556	0.00583415	0.909906	0	0.00501061	0	0.782794	0.773333	0	0.921359	0.884915	0.88774	0	0	0.00744532	0	0.920607	0.905213	0	0.613609	0	0	0	0	0	0	0	0.867891	0	0.858981	0.752224	0	0.641496	0.820412	0.575538	0	3.19199e-05	0	8.54704e-06	0	0.835978	0	0	0.0124545	0	0	0.818674	0	0.812083	0	0.761123	0	0	0.876361	0	0	0	0	0.802579	0	0.849347	0	0.677878	0.742452	0.197109	0.25613	0.166868	0.000422893	0.750997	0.553902	0.66245	0.792542	1.35477e-06	0.00938753	0.462056	0.308635	0.837694	0.0520638	1.54655e-07	1.39171e-06	0.00128532	0.0620396	0.0234429	0.0322026	0.185868	0.0930532	0.640388	0.942148	0.522951	0.243205	0.155844	0.278908	0.0620487	0.646547	0.11117	0.0414174	0.0537878	0	0	0
_D:	0	0	149	"X_J"	""	2	50	4.0173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.0199604	0.900307	0	0	0.902302	0.918257	0	0	0.741044	0	0.89232	0	0	0.851247	0.000106019	0	0	0.881276	0.908582	0.881653	0.85214	0.900973	0.755553	0.0697461	0	0	0.878998	0	0	0.887954	0.630094	0	0	0	0	0.00338286	0.692701	0	0.875509	0.837354	0.000739324	0	0	0	0.883629	0	6.30209e-05	0	0.887724	0	0	0	0	0	0	0	0	0.000847745	6.03406e-07	0	0	0.909731	6.17423e-05	0	0	0	0.89734	0.0135226	0	0.80829	0.00268665	0	0.913893	0.0119372	0	0.911202	0.848149	0.032321	0.861442	0	0	0.783912	0.840907	0	0.878127	0	0	0	0	0.863092	7.93579e-05	0	0.105604	0	0.0925976	0	0.858941	0.882456	0	0	0.357978	0.0211399	0.422872	0.26159	3.327e-11	2.54408e-08	0.657305	0.0671749	0.0287039	0.725837	0.574246	8.95113e-09	0.42554	0.0352134	0.0507807	0.0021444	0.0644433	0.0045027	0.813041	0.0293876	0.659297	0.726274	0.77401	0.791314	0.206961	0.0686636	0.00271723	5.30754e-05	0.637999	0.0825263	0.298682	0.0620889	0.204632	0	0	0
_D:	0	0	150	"J_K"	""	2	50	4.50815	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026683	0	0	0.886567	0	0.829002	0	0	0.878552	0	0.825206	0.922398	0.692471	0	0.587361	1.66987e-07	0.887627	0.876	0	0	0	0.0220161	0	0.514425	0.618771	0.000258373	0.811611	3.83193e-08	0.811463	0.67208	0	0	0.617237	0.00953258	0.874221	5.47982e-05	0	0	0	0.0131838	0.00296131	0	0	0.891641	0.320447	3.74231e-05	0.817312	1.29502e-08	0	0.689129	0.836949	0.000864864	0.893856	0	0.743689	0.874232	0.180483	0	0	0.885824	0.000406051	0.9251	0.131539	0.649622	0.45539	0.883849	0.669254	0	0.90264	0	0	0	0.770487	0	0	0.878799	0	0	0.00345911	0.00669049	0.197698	0	0	0	0.88037	0.784207	0.614261	0	0	0.00275287	0.00180112	0	0.556859	0.872396	0	0	0	0.66031	0.0390124	0	0.103531	0.00426879	0.453994	1.17304e-05	0.367496	0.0176151	0.0114119	0.718485	0.791981	0.762821	0.939924	2.17695e-07	8.72102e-05	1.3588e-07	0.0449725	0.0190096	0.707869	0.542024	0.539329	0.0112573	0.130033	0.787658	0.000654218	0.00242818	0.0427502	0.0240698	0.0112926	0.525234	0.638648	0.00797173	0.626829	7.4936e-05	0.418313	0	0	0
_D:	0	0	151	"K_L"	""	2	50	3.77567	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886222	0.7568	9.21855e-09	0.879178	0.863077	0.631305	0.78408	0.000313775	0.802927	0.85972	0	0	0	0	9.25973e-07	0.0712562	4.16255e-06	0.792107	0	0.835634	0	0	8.28812e-09	0	0.499756	0.865619	8.10592e-11	0	0	0.814923	0.600261	0.673966	0.658521	1.02404e-05	0	0.712746	0	0.678381	4.54864e-09	0.000768362	0	0.000104651	0.895929	0.000151455	0.882255	0	0	0.419691	0.829311	0.000387897	0.731608	0	0.000836304	0.881749	0	0	0.860556	0	0.83742	0.0424845	0	0.880914	0.89912	0.762408	0.895057	0.00105009	0	2.85168e-06	0	0.893874	0	0.83814	0	0	7.56138e-07	0	0	9.55564e-05	0.692572	0.814234	0.0500123	0	0.587459	0	0.000316285	0.00630094	0	0.844504	0	7.54941e-08	0.0963194	0.874536	0	0	0.000783307	5.3969e-11	0.853558	0.895528	0	0.0527367	0.405846	0.667654	0.402114	0.0300839	1.6109e-11	0.0119924	0.0673379	0.0851199	0.590563	0.767566	0	0.89505	0.188568	0.0294042	0.706581	0.00187218	0.594089	0.476198	0.0862987	0.000677814	0.564494	0.702919	0.549088	0.00944132	0.00863545	0.0125497	0.00132877	0.412532	0.652338	0.351905	0.0267376	0.0227675	0.0358272	0	0	0
_D:	0	0	152	"L_M"	""	2	50	4.39194	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312538	0.856	0.845189	0.672543	0.876383	5.29976e-05	0	0	0	0.862634	0	0	0	0.0159293	0	0.0262151	0.884037	3.69962e-05	0	0.873909	0.787517	0	0	0.678979	8.08262e-07	0.0127565	0.512437	0	0	0.569312	0	3.91804e-05	0.861538	0.738419	0.852792	0	3.63223e-05	0.857379	0	0.879238	0	0.855393	0	1.11918e-09	0.908795	0	0	0.812933	0	0	0.183932	0	0.90171	0.648728	0.000822526	0	0.196809	0	0.871697	0	0.194776	0	0.000316759	0	0.89408	0.0044563	0.846955	0.00181224	0.473763	0	0	0	0.706078	0.812243	0.923448	0.00134181	0	0	0.836096	0	0	0	0.236471	5.58273e-05	0	0	0.854042	0.899641	0	0	0.879134	0	0	0.772039	0.700341	0.788375	0.703227	0	0.888851	0	0.23775	0.745979	4.95673e-05	0.853653	0.624141	0.0270018	0.182748	0.394626	0.561397	0.00240508	0.369162	0.0412114	0.594211	0.00120284	0.0216924	0.725616	0.521919	0.381008	0.52681	0.692621	0.00336164	0.548663	0.5426	0.000790639	0.0788739	0.105396	0.0119172	0.000348869	0.00876973	0.00134688	0.0216613	0.500398	0.00143716	0	0	0
_D:	0	0	153	"M_N"	""	2	50	3.25476	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000727355	0.0475839	0	0	0	0	0.00326369	0.888076	0.464458	0.00553478	0.00149407	0	0.904418	9.99834e-05	0.71865	0	0	0.838246	0	0.882633	0.877396	1.25233e-06	5.61048e-06	0.777142	0	0.87255	0.880821	0	0	0.870399	0.534992	0	0	0.90806	0.810562	0	1.57787e-06	0.906642	0	0	0	0.818892	0.000335647	0	0.704266	3.50779e-05	0.803175	9.65275e-05	0	9.60479e-07	0	0.876394	0.693582	0.849699	0.784584	0.000151418	0	0.897327	0	0.866605	0.0831356	7.48062e-07	0.9127	0	1.74982e-05	0.879969	0.16471	0.916483	0.0450213	0	0.00853057	0	0	0	0.00960043	0.00145368	0.856707	0	0	0	0	0	0	0.866468	0.676824	1.87649e-05	0	0.916468	0	0	6.49708e-07	0	0	0.911895	0.842846	0.67488	0.00536276	0.000273118	0.0178223	0.0548963	0.084157	0.297777	0.0557237	0.0211022	0.366904	2.55295e-05	0.73337	0.804074	0.947999	0.012652	0.0435746	0.564319	0.00394451	0.149138	0.00350492	0.519033	0.574108	0.0224459	0.0167716	0.538692	0.0588775	0.638189	0.168324	0.0696445	0.49838	0.000150721	0.158705	0.142152	0	0	0
_D:	0	0	154	"N_O"	""	2	50	2.59669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15172e-05	0.818869	0	0.447456	0.753389	0.0570725	0.856173	0	0	4.61659e-06	0	0	0	0.917502	0	0.864793	1.84848e-09	0.1981	0.830933	0.757287	0.837721	0.0165279	0.887239	0	0	0	0	0	0	0	0.79383	0.0115481	0	0.820596	0	0	6.50989e-08	0.877192	0.0870675	0	0.857073	0.810221	1.98086e-05	0	0	0.831762	0.8586	0.0614913	0.922099	0.786119	0	0.389865	0.915591	0	0.871982	0	0	0.000258627	0.882869	0	0.0022055	0	0	0	0.865336	0	0	1.5426e-05	0	0.778435	0	0.881265	0	0.00469348	0	3.18937e-05	0	0	0.817637	0.439568	0.82156	2.62784e-05	0.80215	0.777879	0	0.874785	0.771536	0.856998	0.00500265	0.0304381	0.00667266	5.37662e-06	0	0.852837	0.0119313	0	0.000893622	0	0.0309766	1.57514e-05	0.251464	0.00553945	0.682345	0.655725	8.05994e-05	0.56475	2.88916e-06	0.00759503	0.582234	0.00371102	0.00213014	0.373242	0.922647	0.526564	0.0270574	0.0193286	0.57079	0.0139245	0.353269	0.00269616	0.0373346	0.0760507	0.463086	0.0336701	0.416258	0.158877	0.380843	0.100417	0.663407	0.106423	0.481286	0	0	0
_D:	0	0	155	"O_P"	""	2	50	4.36276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91961	5.94291e-08	0.0360536	0	0	0	0.872002	0.915123	6.15376e-06	0.00012372	1.8622e-09	4.67143e-08	0.860703	0.00180733	0	0.77552	0	0.0410274	0.872351	0	0	0	0.62606	0.00259525	0	0	3.41105e-08	0.43967	0.831864	0	0.0417658	0.886725	0	0	0.323893	0.537537	0	0.924803	0	0.870648	0	0	0	0.88724	0	0.00200859	0.761212	0	0	0	0.717622	0.801397	0	0	0.0092821	0.815156	0.00289557	0.802319	0	8.00046e-07	0.747382	0.00029485	0	0.00283367	0	0	0.860785	0	0.849718	0.0133422	0.901228	0.781934	0.00122656	0.00572899	0.928774	0	0.0261157	0	0.888624	0.630891	0	2.7137e-06	2.33274e-06	0.908415	0.0470154	1.38472e-05	0.889495	7.67738e-06	0.892976	0	0	0.909089	0.000187091	0	0	0	0.678886	0	3.60526e-06	0.0200054	0.693907	0.620452	0.000135647	0.382829	0.0814175	0.0369791	0.659011	0.00158779	0.0469872	0.00250175	0.00267226	0.0213083	0.783147	0.594879	0.591861	0.0275137	4.48803e-05	0.0921323	6.45249e-05	0.0693601	0.560383	0.696232	0.158381	0.00990732	0.00100899	7.43137e-11	0.360117	9.39726e-05	0.416693	0.47501	0.421234	0.482113	0.154728	0	0	0
